site,date_time,discharge,notes
4198000,3/16/2020 13:30,1720,cubic feet per second
4198000,3/16/2020 13:45,1710,cubic feet per second
4198000,3/16/2020 14:00,1710,cubic feet per second
4198000,3/16/2020 14:15,1690,cubic feet per second
4198000,3/16/2020 14:30,1670,cubic feet per second
4198000,3/16/2020 14:45,1660,cubic feet per second
4198000,3/16/2020 15:00,1660,cubic feet per second
4198000,3/16/2020 15:15,1640,cubic feet per second
4198000,3/16/2020 15:30,1640,cubic feet per second
4198000,3/16/2020 15:45,1630,cubic feet per second
4198000,3/16/2020 16:00,1610,cubic feet per second
4198000,3/16/2020 16:15,1610,cubic feet per second
4198000,3/16/2020 16:30,1600,cubic feet per second
4198000,3/16/2020 16:45,1600,cubic feet per second
4198000,3/16/2020 17:00,1580,cubic feet per second
4198000,3/16/2020 17:15,1570,cubic feet per second
4198000,3/16/2020 17:30,1570,cubic feet per second
4198000,3/16/2020 17:45,1550,cubic feet per second
4198000,3/16/2020 18:00,1550,cubic feet per second
4198000,3/16/2020 18:15,1530,cubic feet per second
4198000,3/16/2020 18:30,1530,cubic feet per second
4198000,3/16/2020 18:45,1520,cubic feet per second
4198000,3/16/2020 19:00,1520,cubic feet per second
4198000,3/16/2020 19:15,1500,cubic feet per second
4198000,3/16/2020 19:30,1500,cubic feet per second
4198000,3/16/2020 19:45,1490,cubic feet per second
4198000,3/16/2020 20:00,1490,cubic feet per second
4198000,3/16/2020 20:15,1470,cubic feet per second
4198000,3/16/2020 20:30,1470,cubic feet per second
4198000,3/16/2020 20:45,1450,cubic feet per second
4198000,3/16/2020 21:00,1450,cubic feet per second
4198000,3/16/2020 21:15,1440,cubic feet per second
4198000,3/16/2020 21:30,1440,cubic feet per second
4198000,3/16/2020 21:45,1420,cubic feet per second
4198000,3/16/2020 22:00,1420,cubic feet per second
4198000,3/16/2020 22:15,1410,cubic feet per second
4198000,3/16/2020 22:30,1410,cubic feet per second
4198000,3/16/2020 22:45,1390,cubic feet per second
4198000,3/16/2020 23:00,1390,cubic feet per second
4198000,3/16/2020 23:15,1380,cubic feet per second
4198000,3/16/2020 23:30,1380,cubic feet per second
4198000,3/16/2020 23:45,1380,cubic feet per second
4198000,3/17/2020 0:00,1360,cubic feet per second
4198000,3/17/2020 0:15,1360,cubic feet per second
4198000,3/17/2020 0:30,1350,cubic feet per second
4198000,3/17/2020 0:45,1350,cubic feet per second
4198000,3/17/2020 1:00,1350,cubic feet per second
4198000,3/17/2020 1:15,1330,cubic feet per second
4198000,3/17/2020 1:30,1330,cubic feet per second
4198000,3/17/2020 1:45,1320,cubic feet per second
4198000,3/17/2020 2:00,1320,cubic feet per second
4198000,3/17/2020 2:15,1320,cubic feet per second
4198000,3/17/2020 2:30,1300,cubic feet per second
4198000,3/17/2020 2:45,1300,cubic feet per second
4198000,3/17/2020 3:00,1300,cubic feet per second
4198000,3/17/2020 3:15,1290,cubic feet per second
4198000,3/17/2020 3:30,1290,cubic feet per second
4198000,3/17/2020 3:45,1270,cubic feet per second
4198000,3/17/2020 4:00,1270,cubic feet per second
4198000,3/17/2020 4:15,1270,cubic feet per second
4198000,3/17/2020 4:30,1260,cubic feet per second
4198000,3/17/2020 4:45,1260,cubic feet per second
4198000,3/17/2020 5:00,1260,cubic feet per second
4198000,3/17/2020 5:15,1250,cubic feet per second
4198000,3/17/2020 5:30,1250,cubic feet per second
4198000,3/17/2020 5:45,1250,cubic feet per second
4198000,3/17/2020 6:00,1230,cubic feet per second
4198000,3/17/2020 6:15,1230,cubic feet per second
4198000,3/17/2020 6:30,1230,cubic feet per second
4198000,3/17/2020 6:45,1220,cubic feet per second
4198000,3/17/2020 7:00,1220,cubic feet per second
4198000,3/17/2020 7:15,1220,cubic feet per second
4198000,3/17/2020 7:30,1220,cubic feet per second
4198000,3/17/2020 7:45,1200,cubic feet per second
4198000,3/17/2020 8:00,1200,cubic feet per second
4198000,3/17/2020 8:15,1200,cubic feet per second
4198000,3/17/2020 8:30,1200,cubic feet per second
4198000,3/17/2020 8:45,1190,cubic feet per second
4198000,3/17/2020 9:00,1190,cubic feet per second
4198000,3/17/2020 9:15,1190,cubic feet per second
4198000,3/17/2020 9:30,1180,cubic feet per second
4198000,3/17/2020 9:45,1180,cubic feet per second
4198000,3/17/2020 10:00,1180,cubic feet per second
4198000,3/17/2020 10:15,1180,cubic feet per second
4198000,3/17/2020 10:30,1160,cubic feet per second
4198000,3/17/2020 10:45,1160,cubic feet per second
4198000,3/17/2020 11:00,1160,cubic feet per second
4198000,3/17/2020 11:15,1160,cubic feet per second
4198000,3/17/2020 11:30,1150,cubic feet per second
4198000,3/17/2020 11:45,1150,cubic feet per second
4198000,3/17/2020 12:00,1150,cubic feet per second
4198000,3/17/2020 12:15,1150,cubic feet per second
4198000,3/17/2020 12:30,1140,cubic feet per second
4198000,3/17/2020 12:45,1140,cubic feet per second
4198000,3/17/2020 13:00,1140,cubic feet per second
4198000,3/17/2020 13:15,1140,cubic feet per second
4198000,3/17/2020 13:30,1120,cubic feet per second
4198000,3/17/2020 13:45,1120,cubic feet per second
4198000,3/17/2020 14:00,1120,cubic feet per second
4198000,3/17/2020 14:15,1120,cubic feet per second
4198000,3/17/2020 14:30,1120,cubic feet per second
4198000,3/17/2020 14:45,1120,cubic feet per second
4198000,3/17/2020 15:00,1110,cubic feet per second
4198000,3/17/2020 15:15,1110,cubic feet per second
4198000,3/17/2020 15:30,1110,cubic feet per second
4198000,3/17/2020 15:45,1110,cubic feet per second
4198000,3/17/2020 16:00,1110,cubic feet per second
4198000,3/17/2020 16:15,1100,cubic feet per second
4198000,3/17/2020 16:30,1100,cubic feet per second
4198000,3/17/2020 16:45,1100,cubic feet per second
4198000,3/17/2020 17:00,1100,cubic feet per second
4198000,3/17/2020 17:15,1080,cubic feet per second
4198000,3/17/2020 17:30,1080,cubic feet per second
4198000,3/17/2020 17:45,1080,cubic feet per second
4198000,3/17/2020 18:00,1080,cubic feet per second
4198000,3/17/2020 18:15,1080,cubic feet per second
4198000,3/17/2020 18:30,1080,cubic feet per second
4198000,3/17/2020 18:45,1070,cubic feet per second
4198000,3/17/2020 19:00,1070,cubic feet per second
4198000,3/17/2020 19:15,1070,cubic feet per second
4198000,3/17/2020 19:30,1070,cubic feet per second
4198000,3/17/2020 19:45,1070,cubic feet per second
4198000,3/17/2020 20:00,1070,cubic feet per second
4198000,3/17/2020 20:15,1060,cubic feet per second
4198000,3/17/2020 20:30,1060,cubic feet per second
4198000,3/17/2020 20:45,1060,cubic feet per second
4198000,3/17/2020 21:00,1060,cubic feet per second
4198000,3/17/2020 21:15,1060,cubic feet per second
4198000,3/17/2020 21:30,1060,cubic feet per second
4198000,3/17/2020 21:45,1050,cubic feet per second
4198000,3/17/2020 22:00,1050,cubic feet per second
4198000,3/17/2020 22:15,1050,cubic feet per second
4198000,3/17/2020 22:30,1050,cubic feet per second
4198000,3/17/2020 22:45,1050,cubic feet per second
4198000,3/17/2020 23:00,1050,cubic feet per second
4198000,3/17/2020 23:15,1050,cubic feet per second
4198000,3/17/2020 23:30,1030,cubic feet per second
4198000,3/17/2020 23:45,1030,cubic feet per second
4198000,3/18/2020 0:00,1030,cubic feet per second
4198000,3/18/2020 0:15,1030,cubic feet per second
4198000,3/18/2020 0:30,1030,cubic feet per second
4198000,3/18/2020 0:45,1030,cubic feet per second
4198000,3/18/2020 1:00,1020,cubic feet per second
4198000,3/18/2020 1:15,1020,cubic feet per second
4198000,3/18/2020 1:30,1020,cubic feet per second
4198000,3/18/2020 1:45,1020,cubic feet per second
4198000,3/18/2020 2:00,1010,cubic feet per second
4198000,3/18/2020 2:15,1010,cubic feet per second
4198000,3/18/2020 2:30,1010,cubic feet per second
4198000,3/18/2020 2:45,1010,cubic feet per second
4198000,3/18/2020 3:00,1010,cubic feet per second
4198000,3/18/2020 3:15,1010,cubic feet per second
4198000,3/18/2020 3:30,995,cubic feet per second
4198000,3/18/2020 3:45,995,cubic feet per second
4198000,3/18/2020 4:00,995,cubic feet per second
4198000,3/18/2020 4:15,995,cubic feet per second
4198000,3/18/2020 4:30,995,cubic feet per second
4198000,3/18/2020 4:45,983,cubic feet per second
4198000,3/18/2020 5:00,983,cubic feet per second
4198000,3/18/2020 5:15,983,cubic feet per second
4198000,3/18/2020 5:30,983,cubic feet per second
4198000,3/18/2020 5:45,983,cubic feet per second
4198000,3/18/2020 6:00,983,cubic feet per second
4198000,3/18/2020 6:15,983,cubic feet per second
4198000,3/18/2020 6:30,983,cubic feet per second
4198000,3/18/2020 6:45,971,cubic feet per second
4198000,3/18/2020 7:00,971,cubic feet per second
4198000,3/18/2020 7:15,971,cubic feet per second
4198000,3/18/2020 7:30,971,cubic feet per second
4198000,3/18/2020 7:45,971,cubic feet per second
4198000,3/18/2020 8:00,959,cubic feet per second
4198000,3/18/2020 8:15,959,cubic feet per second
4198000,3/18/2020 8:30,959,cubic feet per second
4198000,3/18/2020 8:45,959,cubic feet per second
4198000,3/18/2020 9:00,959,cubic feet per second
4198000,3/18/2020 9:15,959,cubic feet per second
4198000,3/18/2020 9:30,947,cubic feet per second
4198000,3/18/2020 9:45,947,cubic feet per second
4198000,3/18/2020 10:00,947,cubic feet per second
4198000,3/18/2020 10:15,947,cubic feet per second
4198000,3/18/2020 10:30,947,cubic feet per second
4198000,3/18/2020 10:45,947,cubic feet per second
4198000,3/18/2020 11:00,947,cubic feet per second
4198000,3/18/2020 11:15,947,cubic feet per second
4198000,3/18/2020 11:30,934,cubic feet per second
4198000,3/18/2020 11:45,934,cubic feet per second
4198000,3/18/2020 12:00,934,cubic feet per second
4198000,3/18/2020 12:15,934,cubic feet per second
4198000,3/18/2020 12:30,934,cubic feet per second
4198000,3/18/2020 12:45,934,cubic feet per second
4198000,3/18/2020 13:00,921,cubic feet per second
4198000,3/18/2020 13:15,921,cubic feet per second
4198000,3/18/2020 13:30,921,cubic feet per second
4198000,3/18/2020 13:45,921,cubic feet per second
4198000,3/18/2020 14:00,921,cubic feet per second
4198000,3/18/2020 14:15,921,cubic feet per second
4198000,3/18/2020 14:30,921,cubic feet per second
4198000,3/18/2020 14:45,921,cubic feet per second
4198000,3/18/2020 15:00,921,cubic feet per second
4198000,3/18/2020 15:15,921,cubic feet per second
4198000,3/18/2020 15:30,921,cubic feet per second
4198000,3/18/2020 15:45,921,cubic feet per second
4198000,3/18/2020 16:00,921,cubic feet per second
4198000,3/18/2020 16:15,921,cubic feet per second
4198000,3/18/2020 16:30,921,cubic feet per second
4198000,3/18/2020 16:45,921,cubic feet per second
4198000,3/18/2020 17:00,921,cubic feet per second
4198000,3/18/2020 17:15,921,cubic feet per second
4198000,3/18/2020 17:30,921,cubic feet per second
4198000,3/18/2020 17:45,921,cubic feet per second
4198000,3/18/2020 18:00,921,cubic feet per second
4198000,3/18/2020 18:15,921,cubic feet per second
4198000,3/18/2020 18:30,921,cubic feet per second
4198000,3/18/2020 18:45,921,cubic feet per second
4198000,3/18/2020 19:00,921,cubic feet per second
4198000,3/18/2020 19:15,921,cubic feet per second
4198000,3/18/2020 19:30,921,cubic feet per second
4198000,3/18/2020 19:45,921,cubic feet per second
4198000,3/18/2020 20:00,921,cubic feet per second
4198000,3/18/2020 20:15,934,cubic feet per second
4198000,3/18/2020 20:30,934,cubic feet per second
4198000,3/18/2020 20:45,947,cubic feet per second
4198000,3/18/2020 21:00,959,cubic feet per second
4198000,3/18/2020 21:15,971,cubic feet per second
4198000,3/18/2020 21:30,983,cubic feet per second
4198000,3/18/2020 21:45,995,cubic feet per second
4198000,3/18/2020 22:00,1010,cubic feet per second
4198000,3/18/2020 22:15,1020,cubic feet per second
4198000,3/18/2020 22:30,1030,cubic feet per second
4198000,3/18/2020 22:45,1050,cubic feet per second
4198000,3/18/2020 23:00,1070,cubic feet per second
4198000,3/18/2020 23:15,1080,cubic feet per second
4198000,3/18/2020 23:30,1110,cubic feet per second
4198000,3/18/2020 23:45,1140,cubic feet per second
4198000,3/19/2020 0:00,1150,cubic feet per second
4198000,3/19/2020 0:15,1180,cubic feet per second
4198000,3/19/2020 0:30,1200,cubic feet per second
4198000,3/19/2020 0:45,1250,cubic feet per second
4198000,3/19/2020 1:00,1290,cubic feet per second
4198000,3/19/2020 1:15,1350,cubic feet per second
4198000,3/19/2020 1:30,1410,cubic feet per second
4198000,3/19/2020 1:45,1470,cubic feet per second
4198000,3/19/2020 2:00,1570,cubic feet per second
4198000,3/19/2020 2:15,1640,cubic feet per second
4198000,3/19/2020 2:30,1740,cubic feet per second
4198000,3/19/2020 2:45,1840,cubic feet per second
4198000,3/19/2020 3:00,1960,cubic feet per second
4198000,3/19/2020 3:15,2100,cubic feet per second
4198000,3/19/2020 3:30,2220,cubic feet per second
4198000,3/19/2020 3:45,2350,cubic feet per second
4198000,3/19/2020 4:00,2500,cubic feet per second
4198000,3/19/2020 4:15,2660,cubic feet per second
4198000,3/19/2020 4:30,2800,cubic feet per second
4198000,3/19/2020 4:45,2950,cubic feet per second
4198000,3/19/2020 5:00,3100,cubic feet per second
4198000,3/19/2020 5:15,3250,cubic feet per second
4198000,3/19/2020 5:30,3430,cubic feet per second
4198000,3/19/2020 5:45,3590,cubic feet per second
4198000,3/19/2020 6:00,3730,cubic feet per second
4198000,3/19/2020 6:15,3910,cubic feet per second
4198000,3/19/2020 6:30,4060,cubic feet per second
4198000,3/19/2020 6:45,4220,cubic feet per second
4198000,3/19/2020 7:00,4380,cubic feet per second
4198000,3/19/2020 7:15,4520,cubic feet per second
4198000,3/19/2020 7:30,4660,cubic feet per second
4198000,3/19/2020 7:45,4800,cubic feet per second
4198000,3/19/2020 8:00,4950,cubic feet per second
4198000,3/19/2020 8:15,5070,cubic feet per second
4198000,3/19/2020 8:30,5200,cubic feet per second
4198000,3/19/2020 8:45,5340,cubic feet per second
4198000,3/19/2020 9:00,5470,cubic feet per second
4198000,3/19/2020 9:15,5600,cubic feet per second
4198000,3/19/2020 9:30,5720,cubic feet per second
4198000,3/19/2020 9:45,5850,cubic feet per second
4198000,3/19/2020 10:00,5980,cubic feet per second
4198000,3/19/2020 10:15,6120,cubic feet per second
4198000,3/19/2020 10:30,6250,cubic feet per second
4198000,3/19/2020 10:45,6390,cubic feet per second
4198000,3/19/2020 11:00,6500,cubic feet per second
4198000,3/19/2020 11:15,6630,cubic feet per second
4198000,3/19/2020 11:30,6750,cubic feet per second
4198000,3/19/2020 11:45,6860,cubic feet per second
4198000,3/19/2020 12:00,6970,cubic feet per second
4198000,3/19/2020 12:15,7080,cubic feet per second
4198000,3/19/2020 12:30,7080,cubic feet per second
4198000,3/19/2020 12:45,7180,cubic feet per second
4198000,3/19/2020 13:00,7260,cubic feet per second
4198000,3/19/2020 13:15,7340,cubic feet per second
4198000,3/19/2020 13:30,7420,cubic feet per second
4198000,3/19/2020 13:45,7500,cubic feet per second
4198000,3/19/2020 14:00,7560,cubic feet per second
4198000,3/19/2020 14:15,7640,cubic feet per second
4198000,3/19/2020 14:30,7690,cubic feet per second
4198000,3/19/2020 14:45,7770,cubic feet per second
4198000,3/19/2020 15:00,7850,cubic feet per second
4198000,3/19/2020 15:15,7910,cubic feet per second
4198000,3/19/2020 15:30,7990,cubic feet per second
4198000,3/19/2020 15:45,8050,cubic feet per second
4198000,3/19/2020 16:00,8100,cubic feet per second
4198000,3/19/2020 16:15,8130,cubic feet per second
4198000,3/19/2020 16:30,8190,cubic feet per second
4198000,3/19/2020 16:45,8210,cubic feet per second
4198000,3/19/2020 17:00,8240,cubic feet per second
4198000,3/19/2020 17:15,8270,cubic feet per second
4198000,3/19/2020 17:30,8330,cubic feet per second
4198000,3/19/2020 17:45,8380,cubic feet per second
4198000,3/19/2020 18:00,8380,cubic feet per second
4198000,3/19/2020 18:15,8410,cubic feet per second
4198000,3/19/2020 18:30,8440,cubic feet per second
4198000,3/19/2020 18:45,8470,cubic feet per second
4198000,3/19/2020 19:00,8500,cubic feet per second
4198000,3/19/2020 19:15,8520,cubic feet per second
4198000,3/19/2020 19:30,8550,cubic feet per second
4198000,3/19/2020 19:45,8550,cubic feet per second
4198000,3/19/2020 20:00,8550,cubic feet per second
4198000,3/19/2020 20:15,8580,cubic feet per second
4198000,3/19/2020 20:30,8610,cubic feet per second
4198000,3/19/2020 20:45,8610,cubic feet per second
4198000,3/19/2020 21:00,8640,cubic feet per second
4198000,3/19/2020 21:15,8670,cubic feet per second
4198000,3/19/2020 21:30,8700,cubic feet per second
4198000,3/19/2020 21:45,8700,cubic feet per second
4198000,3/19/2020 22:00,8720,cubic feet per second
4198000,3/19/2020 22:15,8720,cubic feet per second
4198000,3/19/2020 22:30,8750,cubic feet per second
4198000,3/19/2020 22:45,8750,cubic feet per second
4198000,3/19/2020 23:00,8750,cubic feet per second
4198000,3/19/2020 23:15,8750,cubic feet per second
4198000,3/19/2020 23:30,8750,cubic feet per second
4198000,3/19/2020 23:45,8780,cubic feet per second
4198000,3/20/2020 0:00,8780,cubic feet per second
4198000,3/20/2020 0:15,8780,cubic feet per second
4198000,3/20/2020 0:30,8780,cubic feet per second
4198000,3/20/2020 0:45,8810,cubic feet per second
4198000,3/20/2020 1:00,8810,cubic feet per second
4198000,3/20/2020 1:15,8810,cubic feet per second
4198000,3/20/2020 1:30,8810,cubic feet per second
4198000,3/20/2020 1:45,8810,cubic feet per second
4198000,3/20/2020 2:00,8840,cubic feet per second
4198000,3/20/2020 2:15,8870,cubic feet per second
4198000,3/20/2020 2:30,8870,cubic feet per second
4198000,3/20/2020 2:45,8870,cubic feet per second
4198000,3/20/2020 3:00,8870,cubic feet per second
4198000,3/20/2020 3:15,8870,cubic feet per second
4198000,3/20/2020 3:30,8870,cubic feet per second
4198000,3/20/2020 3:45,8870,cubic feet per second
4198000,3/20/2020 4:00,8870,cubic feet per second
4198000,3/20/2020 4:15,8840,cubic feet per second
4198000,3/20/2020 4:30,8840,cubic feet per second
4198000,3/20/2020 4:45,8840,cubic feet per second
4198000,3/20/2020 5:00,8840,cubic feet per second
4198000,3/20/2020 5:15,8840,cubic feet per second
4198000,3/20/2020 5:30,8810,cubic feet per second
4198000,3/20/2020 5:45,8810,cubic feet per second
4198000,3/20/2020 6:00,8810,cubic feet per second
4198000,3/20/2020 6:15,8810,cubic feet per second
4198000,3/20/2020 6:30,8810,cubic feet per second
4198000,3/20/2020 6:45,8810,cubic feet per second
4198000,3/20/2020 7:00,8780,cubic feet per second
4198000,3/20/2020 7:15,8780,cubic feet per second
4198000,3/20/2020 7:30,8780,cubic feet per second
4198000,3/20/2020 7:45,8780,cubic feet per second
4198000,3/20/2020 8:00,8750,cubic feet per second
4198000,3/20/2020 8:15,8750,cubic feet per second
4198000,3/20/2020 8:30,8750,cubic feet per second
4198000,3/20/2020 8:45,8750,cubic feet per second
4198000,3/20/2020 9:00,8750,cubic feet per second
4198000,3/20/2020 9:15,8750,cubic feet per second
4198000,3/20/2020 9:30,8750,cubic feet per second
4198000,3/20/2020 9:45,8750,cubic feet per second
4198000,3/20/2020 10:00,8780,cubic feet per second
4198000,3/20/2020 10:15,8780,cubic feet per second
4198000,3/20/2020 10:30,8780,cubic feet per second
4198000,3/20/2020 10:45,8780,cubic feet per second
4198000,3/20/2020 11:00,8780,cubic feet per second
4198000,3/20/2020 11:15,8780,cubic feet per second
4198000,3/20/2020 11:30,8780,cubic feet per second
4198000,3/20/2020 11:45,8780,cubic feet per second
4198000,3/20/2020 12:00,8810,cubic feet per second
4198000,3/20/2020 12:15,8810,cubic feet per second
4198000,3/20/2020 12:30,8840,cubic feet per second
4198000,3/20/2020 12:45,8840,cubic feet per second
4198000,3/20/2020 13:00,8840,cubic feet per second
4198000,3/20/2020 13:15,8840,cubic feet per second
4198000,3/20/2020 13:30,8870,cubic feet per second
4198000,3/20/2020 13:45,8900,cubic feet per second
4198000,3/20/2020 14:00,8900,cubic feet per second
4198000,3/20/2020 14:15,8930,cubic feet per second
4198000,3/20/2020 14:30,8930,cubic feet per second
4198000,3/20/2020 14:45,8960,cubic feet per second
4198000,3/20/2020 15:00,8960,cubic feet per second
4198000,3/20/2020 15:15,8960,cubic feet per second
4198000,3/20/2020 15:30,8990,cubic feet per second
4198000,3/20/2020 15:45,9010,cubic feet per second
4198000,3/20/2020 16:00,9010,cubic feet per second
4198000,3/20/2020 16:15,9010,cubic feet per second
4198000,3/20/2020 16:30,9040,cubic feet per second
4198000,3/20/2020 16:45,9040,cubic feet per second
4198000,3/20/2020 17:00,9040,cubic feet per second
4198000,3/20/2020 17:15,9040,cubic feet per second
4198000,3/20/2020 17:30,9070,cubic feet per second
4198000,3/20/2020 17:45,9070,cubic feet per second
4198000,3/20/2020 18:00,9100,cubic feet per second
4198000,3/20/2020 18:15,9100,cubic feet per second
4198000,3/20/2020 18:30,9100,cubic feet per second
4198000,3/20/2020 18:45,9130,cubic feet per second
4198000,3/20/2020 19:00,9130,cubic feet per second
4198000,3/20/2020 19:15,9130,cubic feet per second
4198000,3/20/2020 19:30,9160,cubic feet per second
4198000,3/20/2020 19:45,9160,cubic feet per second
4198000,3/20/2020 20:00,9160,cubic feet per second
4198000,3/20/2020 20:15,9160,cubic feet per second
4198000,3/20/2020 20:30,9160,cubic feet per second
4198000,3/20/2020 20:45,9160,cubic feet per second
4198000,3/20/2020 21:00,9160,cubic feet per second
4198000,3/20/2020 21:15,9160,cubic feet per second
4198000,3/20/2020 21:30,9190,cubic feet per second
4198000,3/20/2020 21:45,9190,cubic feet per second
4198000,3/20/2020 22:00,9190,cubic feet per second
4198000,3/20/2020 22:15,9190,cubic feet per second
4198000,3/20/2020 22:30,9190,cubic feet per second
4198000,3/20/2020 22:45,9190,cubic feet per second
4198000,3/20/2020 23:00,9190,cubic feet per second
4198000,3/20/2020 23:15,9190,cubic feet per second
4198000,3/20/2020 23:30,9190,cubic feet per second
4198000,3/20/2020 23:45,9190,cubic feet per second
4198000,3/21/2020 0:00,9190,cubic feet per second
4198000,3/21/2020 0:15,9190,cubic feet per second
4198000,3/21/2020 0:30,9190,cubic feet per second
4198000,3/21/2020 0:45,9160,cubic feet per second
4198000,3/21/2020 1:00,9160,cubic feet per second
4198000,3/21/2020 1:15,9130,cubic feet per second
4198000,3/21/2020 1:30,9100,cubic feet per second
4198000,3/21/2020 1:45,9100,cubic feet per second
4198000,3/21/2020 2:00,9070,cubic feet per second
4198000,3/21/2020 2:15,9040,cubic feet per second
4198000,3/21/2020 2:30,9040,cubic feet per second
4198000,3/21/2020 2:45,9040,cubic feet per second
4198000,3/21/2020 3:00,9020,cubic feet per second
4198000,3/21/2020 3:15,8990,cubic feet per second
4198000,3/21/2020 3:30,8990,cubic feet per second
4198000,3/21/2020 3:45,8930,cubic feet per second
4198000,3/21/2020 4:00,8930,cubic feet per second
4198000,3/21/2020 4:15,8900,cubic feet per second
4198000,3/21/2020 4:30,8900,cubic feet per second
4198000,3/21/2020 4:45,8870,cubic feet per second
4198000,3/21/2020 5:00,8870,cubic feet per second
4198000,3/21/2020 5:15,8840,cubic feet per second
4198000,3/21/2020 5:30,8840,cubic feet per second
4198000,3/21/2020 5:45,8810,cubic feet per second
4198000,3/21/2020 6:00,8780,cubic feet per second
4198000,3/21/2020 6:15,8750,cubic feet per second
4198000,3/21/2020 6:30,8730,cubic feet per second
4198000,3/21/2020 6:45,8730,cubic feet per second
4198000,3/21/2020 7:00,8700,cubic feet per second
4198000,3/21/2020 7:15,8670,cubic feet per second
4198000,3/21/2020 7:30,8640,cubic feet per second
4198000,3/21/2020 7:45,8610,cubic feet per second
4198000,3/21/2020 8:00,8580,cubic feet per second
4198000,3/21/2020 8:15,8580,cubic feet per second
4198000,3/21/2020 8:30,8580,cubic feet per second
4198000,3/21/2020 8:45,8550,cubic feet per second
4198000,3/21/2020 9:00,8500,cubic feet per second
4198000,3/21/2020 9:15,8500,cubic feet per second
4198000,3/21/2020 9:30,8470,cubic feet per second
4198000,3/21/2020 9:45,8440,cubic feet per second
4198000,3/21/2020 10:00,8380,cubic feet per second
4198000,3/21/2020 10:15,8380,cubic feet per second
4198000,3/21/2020 10:30,8360,cubic feet per second
4198000,3/21/2020 10:45,8360,cubic feet per second
4198000,3/21/2020 11:00,8330,cubic feet per second
4198000,3/21/2020 11:15,8300,cubic feet per second
4198000,3/21/2020 11:30,8270,cubic feet per second
4198000,3/21/2020 11:45,8240,cubic feet per second
4198000,3/21/2020 12:00,8240,cubic feet per second
4198000,3/21/2020 12:15,8220,cubic feet per second
4198000,3/21/2020 12:30,8190,cubic feet per second
4198000,3/21/2020 12:45,8160,cubic feet per second
4198000,3/21/2020 13:00,8160,cubic feet per second
4198000,3/21/2020 13:15,8130,cubic feet per second
4198000,3/21/2020 13:30,8100,cubic feet per second
4198000,3/21/2020 13:45,8080,cubic feet per second
4198000,3/21/2020 14:00,8050,cubic feet per second
4198000,3/21/2020 14:15,8020,cubic feet per second
4198000,3/21/2020 14:30,7990,cubic feet per second
4198000,3/21/2020 14:45,7990,cubic feet per second
4198000,3/21/2020 15:00,7970,cubic feet per second
4198000,3/21/2020 15:15,7940,cubic feet per second
4198000,3/21/2020 15:30,7910,cubic feet per second
4198000,3/21/2020 15:45,7910,cubic feet per second
4198000,3/21/2020 16:00,7880,cubic feet per second
4198000,3/21/2020 16:15,7860,cubic feet per second
4198000,3/21/2020 16:30,7860,cubic feet per second
4198000,3/21/2020 16:45,7800,cubic feet per second
4198000,3/21/2020 17:00,7800,cubic feet per second
4198000,3/21/2020 17:15,7800,cubic feet per second
4198000,3/21/2020 17:30,7750,cubic feet per second
4198000,3/21/2020 17:45,7720,cubic feet per second
4198000,3/21/2020 18:00,7720,cubic feet per second
4198000,3/21/2020 18:15,7690,cubic feet per second
4198000,3/21/2020 18:30,7690,cubic feet per second
4198000,3/21/2020 18:45,7670,cubic feet per second
4198000,3/21/2020 19:00,7640,cubic feet per second
4198000,3/21/2020 19:15,7640,cubic feet per second
4198000,3/21/2020 19:30,7610,cubic feet per second
4198000,3/21/2020 19:45,7580,cubic feet per second
4198000,3/21/2020 20:00,7560,cubic feet per second
4198000,3/21/2020 20:15,7560,cubic feet per second
4198000,3/21/2020 20:30,7530,cubic feet per second
4198000,3/21/2020 20:45,7500,cubic feet per second
4198000,3/21/2020 21:00,7500,cubic feet per second
4198000,3/21/2020 21:15,7480,cubic feet per second
4198000,3/21/2020 21:30,7480,cubic feet per second
4198000,3/21/2020 21:45,7450,cubic feet per second
4198000,3/21/2020 22:00,7420,cubic feet per second
4198000,3/21/2020 22:15,7420,cubic feet per second
4198000,3/21/2020 22:30,7400,cubic feet per second
4198000,3/21/2020 22:45,7370,cubic feet per second
4198000,3/21/2020 23:00,7370,cubic feet per second
4198000,3/21/2020 23:15,7340,cubic feet per second
4198000,3/21/2020 23:30,7320,cubic feet per second
4198000,3/21/2020 23:45,7320,cubic feet per second
4198000,3/22/2020 0:00,7290,cubic feet per second
4198000,3/22/2020 0:15,7260,cubic feet per second
4198000,3/22/2020 0:30,7260,cubic feet per second
4198000,3/22/2020 0:45,7240,cubic feet per second
4198000,3/22/2020 1:00,7210,cubic feet per second
4198000,3/22/2020 1:15,7190,cubic feet per second
4198000,3/22/2020 1:30,7190,cubic feet per second
4198000,3/22/2020 1:45,7160,cubic feet per second
4198000,3/22/2020 2:00,7160,cubic feet per second
4198000,3/22/2020 2:15,7130,cubic feet per second
4198000,3/22/2020 2:30,7110,cubic feet per second
4198000,3/22/2020 2:45,7080,cubic feet per second
4198000,3/22/2020 3:00,7080,cubic feet per second
4198000,3/22/2020 3:15,7050,cubic feet per second
4198000,3/22/2020 3:30,7030,cubic feet per second
4198000,3/22/2020 3:45,7030,cubic feet per second
4198000,3/22/2020 4:00,7000,cubic feet per second
4198000,3/22/2020 4:15,6970,cubic feet per second
