site,date_time,discharge,notes
4198000,2/14/2021 11:00,70, cubic feet per second
4198000,2/14/2021 11:15,, cubic feet per second
4198000,2/14/2021 11:30,, cubic feet per second
4198000,2/14/2021 11:45,, cubic feet per second
4198000,2/14/2021 12:00,70, cubic feet per second
4198000,2/14/2021 12:15,, cubic feet per second
4198000,2/14/2021 12:30,, cubic feet per second
4198000,2/14/2021 12:45,, cubic feet per second
4198000,2/14/2021 13:00,70, cubic feet per second
4198000,2/14/2021 13:15,, cubic feet per second
4198000,2/14/2021 13:30,, cubic feet per second
4198000,2/14/2021 13:45,, cubic feet per second
4198000,2/14/2021 14:00,69.9, cubic feet per second
4198000,2/14/2021 14:15,, cubic feet per second
4198000,2/14/2021 14:30,, cubic feet per second
4198000,2/14/2021 14:45,, cubic feet per second
4198000,2/14/2021 15:00,69.9, cubic feet per second
4198000,2/14/2021 15:15,, cubic feet per second
4198000,2/14/2021 15:30,, cubic feet per second
4198000,2/14/2021 15:45,, cubic feet per second
4198000,2/14/2021 16:00,69.9, cubic feet per second
4198000,2/14/2021 16:15,, cubic feet per second
4198000,2/14/2021 16:30,, cubic feet per second
4198000,2/14/2021 16:45,, cubic feet per second
4198000,2/14/2021 17:00,69.8, cubic feet per second
4198000,2/14/2021 17:15,, cubic feet per second
4198000,2/14/2021 17:30,, cubic feet per second
4198000,2/14/2021 17:45,, cubic feet per second
4198000,2/14/2021 18:00,69.8, cubic feet per second
4198000,2/14/2021 18:15,, cubic feet per second
4198000,2/14/2021 18:30,, cubic feet per second
4198000,2/14/2021 18:45,, cubic feet per second
4198000,2/14/2021 19:00,69.8, cubic feet per second
4198000,2/14/2021 19:15,, cubic feet per second
4198000,2/14/2021 19:30,, cubic feet per second
4198000,2/14/2021 19:45,, cubic feet per second
4198000,2/14/2021 20:00,69.7, cubic feet per second
4198000,2/14/2021 20:15,, cubic feet per second
4198000,2/14/2021 20:30,, cubic feet per second
4198000,2/14/2021 20:45,, cubic feet per second
4198000,2/14/2021 21:00,69.7, cubic feet per second
4198000,2/14/2021 21:15,, cubic feet per second
4198000,2/14/2021 21:30,, cubic feet per second
4198000,2/14/2021 21:45,, cubic feet per second
4198000,2/14/2021 22:00,69.7, cubic feet per second
4198000,2/14/2021 22:15,, cubic feet per second
4198000,2/14/2021 22:30,, cubic feet per second
4198000,2/14/2021 22:45,, cubic feet per second
4198000,2/14/2021 23:00,69.6, cubic feet per second
4198000,2/14/2021 23:15,, cubic feet per second
4198000,2/14/2021 23:30,, cubic feet per second
4198000,2/14/2021 23:45,, cubic feet per second
4198000,2/15/2021 0:00,69.6, cubic feet per second
4198000,2/15/2021 0:15,, cubic feet per second
4198000,2/15/2021 0:30,, cubic feet per second
4198000,2/15/2021 0:45,, cubic feet per second
4198000,2/15/2021 1:00,69.6, cubic feet per second
4198000,2/15/2021 1:15,, cubic feet per second
4198000,2/15/2021 1:30,, cubic feet per second
4198000,2/15/2021 1:45,, cubic feet per second
4198000,2/15/2021 2:00,69.6, cubic feet per second
4198000,2/15/2021 2:15,, cubic feet per second
4198000,2/15/2021 2:30,, cubic feet per second
4198000,2/15/2021 2:45,, cubic feet per second
4198000,2/15/2021 3:00,69.5, cubic feet per second
4198000,2/15/2021 3:15,, cubic feet per second
4198000,2/15/2021 3:30,, cubic feet per second
4198000,2/15/2021 3:45,, cubic feet per second
4198000,2/15/2021 4:00,69.5, cubic feet per second
4198000,2/15/2021 4:15,, cubic feet per second
4198000,2/15/2021 4:30,, cubic feet per second
4198000,2/15/2021 4:45,, cubic feet per second
4198000,2/15/2021 5:00,69.5, cubic feet per second
4198000,2/15/2021 5:15,, cubic feet per second
4198000,2/15/2021 5:30,, cubic feet per second
4198000,2/15/2021 5:45,, cubic feet per second
4198000,2/15/2021 6:00,69.5, cubic feet per second
4198000,2/15/2021 6:15,, cubic feet per second
4198000,2/15/2021 6:30,, cubic feet per second
4198000,2/15/2021 6:45,, cubic feet per second
4198000,2/15/2021 7:00,69.4, cubic feet per second
4198000,2/15/2021 7:15,, cubic feet per second
4198000,2/15/2021 7:30,, cubic feet per second
4198000,2/15/2021 7:45,, cubic feet per second
4198000,2/15/2021 8:00,69.4, cubic feet per second
4198000,2/15/2021 8:15,, cubic feet per second
4198000,2/15/2021 8:30,, cubic feet per second
4198000,2/15/2021 8:45,, cubic feet per second
4198000,2/15/2021 9:00,69.4, cubic feet per second
4198000,2/15/2021 9:15,, cubic feet per second
4198000,2/15/2021 9:30,, cubic feet per second
4198000,2/15/2021 9:45,, cubic feet per second
4198000,2/15/2021 10:00,69.4, cubic feet per second
4198000,2/15/2021 10:15,, cubic feet per second
4198000,2/15/2021 10:30,, cubic feet per second
4198000,2/15/2021 10:45,, cubic feet per second
4198000,2/15/2021 11:00,69.4, cubic feet per second
4198000,2/15/2021 11:15,, cubic feet per second
4198000,2/15/2021 11:30,, cubic feet per second
4198000,2/15/2021 11:45,, cubic feet per second
4198000,2/15/2021 12:00,69.3, cubic feet per second
4198000,2/15/2021 12:15,, cubic feet per second
4198000,2/15/2021 12:30,, cubic feet per second
4198000,2/15/2021 12:45,, cubic feet per second
4198000,2/15/2021 13:00,69.3, cubic feet per second
4198000,2/15/2021 13:15,, cubic feet per second
4198000,2/15/2021 13:30,, cubic feet per second
4198000,2/15/2021 13:45,, cubic feet per second
4198000,2/15/2021 14:00,69.3, cubic feet per second
4198000,2/15/2021 14:15,, cubic feet per second
4198000,2/15/2021 14:30,, cubic feet per second
4198000,2/15/2021 14:45,, cubic feet per second
4198000,2/15/2021 15:00,69.3, cubic feet per second
4198000,2/15/2021 15:15,, cubic feet per second
4198000,2/15/2021 15:30,, cubic feet per second
4198000,2/15/2021 15:45,, cubic feet per second
4198000,2/15/2021 16:00,69.2, cubic feet per second
4198000,2/15/2021 16:15,, cubic feet per second
4198000,2/15/2021 16:30,, cubic feet per second
4198000,2/15/2021 16:45,, cubic feet per second
4198000,2/15/2021 17:00,69.2, cubic feet per second
4198000,2/15/2021 17:15,, cubic feet per second
4198000,2/15/2021 17:30,, cubic feet per second
4198000,2/15/2021 17:45,, cubic feet per second
4198000,2/15/2021 18:00,69.2, cubic feet per second
4198000,2/15/2021 18:15,, cubic feet per second
4198000,2/15/2021 18:30,, cubic feet per second
4198000,2/15/2021 18:45,, cubic feet per second
4198000,2/15/2021 19:00,69.2, cubic feet per second
4198000,2/15/2021 19:15,, cubic feet per second
4198000,2/15/2021 19:30,, cubic feet per second
4198000,2/15/2021 19:45,, cubic feet per second
4198000,2/15/2021 20:00,69.2, cubic feet per second
4198000,2/15/2021 20:15,, cubic feet per second
4198000,2/15/2021 20:30,, cubic feet per second
4198000,2/15/2021 20:45,, cubic feet per second
4198000,2/15/2021 21:00,69.1, cubic feet per second
4198000,2/15/2021 21:15,, cubic feet per second
4198000,2/15/2021 21:30,, cubic feet per second
4198000,2/15/2021 21:45,, cubic feet per second
4198000,2/15/2021 22:00,69.1, cubic feet per second
4198000,2/15/2021 22:15,, cubic feet per second
4198000,2/15/2021 22:30,, cubic feet per second
4198000,2/15/2021 22:45,, cubic feet per second
4198000,2/15/2021 23:00,69.1, cubic feet per second
4198000,2/15/2021 23:15,, cubic feet per second
4198000,2/15/2021 23:30,, cubic feet per second
4198000,2/15/2021 23:45,, cubic feet per second
4198000,2/16/2021 0:00,69.1, cubic feet per second
4198000,2/16/2021 0:15,, cubic feet per second
4198000,2/16/2021 0:30,, cubic feet per second
4198000,2/16/2021 0:45,, cubic feet per second
4198000,2/16/2021 1:00,69, cubic feet per second
4198000,2/16/2021 1:15,, cubic feet per second
4198000,2/16/2021 1:30,, cubic feet per second
4198000,2/16/2021 1:45,, cubic feet per second
4198000,2/16/2021 2:00,69, cubic feet per second
4198000,2/16/2021 2:15,, cubic feet per second
4198000,2/16/2021 2:30,, cubic feet per second
4198000,2/16/2021 2:45,, cubic feet per second
4198000,2/16/2021 3:00,69, cubic feet per second
4198000,2/16/2021 3:15,, cubic feet per second
4198000,2/16/2021 3:30,, cubic feet per second
4198000,2/16/2021 3:45,, cubic feet per second
4198000,2/16/2021 4:00,69, cubic feet per second
4198000,2/16/2021 4:15,, cubic feet per second
4198000,2/16/2021 4:30,, cubic feet per second
4198000,2/16/2021 4:45,, cubic feet per second
4198000,2/16/2021 5:00,69, cubic feet per second
4198000,2/16/2021 5:15,, cubic feet per second
4198000,2/16/2021 5:30,, cubic feet per second
4198000,2/16/2021 5:45,, cubic feet per second
4198000,2/16/2021 6:00,68.9, cubic feet per second
4198000,2/16/2021 6:15,, cubic feet per second
4198000,2/16/2021 6:30,, cubic feet per second
4198000,2/16/2021 6:45,, cubic feet per second
4198000,2/16/2021 7:00,68.9, cubic feet per second
4198000,2/16/2021 7:15,, cubic feet per second
4198000,2/16/2021 7:30,, cubic feet per second
4198000,2/16/2021 7:45,, cubic feet per second
4198000,2/16/2021 8:00,68.9, cubic feet per second
4198000,2/16/2021 8:15,, cubic feet per second
4198000,2/16/2021 8:30,, cubic feet per second
4198000,2/16/2021 8:45,, cubic feet per second
4198000,2/16/2021 9:00,68.9, cubic feet per second
4198000,2/16/2021 9:15,, cubic feet per second
4198000,2/16/2021 9:30,, cubic feet per second
4198000,2/16/2021 9:45,, cubic feet per second
4198000,2/16/2021 10:00,68.8, cubic feet per second
4198000,2/16/2021 10:15,, cubic feet per second
4198000,2/16/2021 10:30,, cubic feet per second
4198000,2/16/2021 10:45,, cubic feet per second
4198000,2/16/2021 11:00,68.8, cubic feet per second
4198000,2/16/2021 11:15,, cubic feet per second
4198000,2/16/2021 11:30,, cubic feet per second
4198000,2/16/2021 11:45,, cubic feet per second
4198000,2/16/2021 12:00,68.8, cubic feet per second
4198000,2/16/2021 12:15,, cubic feet per second
4198000,2/16/2021 12:30,, cubic feet per second
4198000,2/16/2021 12:45,, cubic feet per second
4198000,2/16/2021 13:00,68.8, cubic feet per second
4198000,2/16/2021 13:15,, cubic feet per second
4198000,2/16/2021 13:30,, cubic feet per second
4198000,2/16/2021 13:45,, cubic feet per second
4198000,2/16/2021 14:00,68.8, cubic feet per second
4198000,2/16/2021 14:15,, cubic feet per second
4198000,2/16/2021 14:30,, cubic feet per second
4198000,2/16/2021 14:45,, cubic feet per second
4198000,2/16/2021 15:00,68.7, cubic feet per second
4198000,2/16/2021 15:15,, cubic feet per second
4198000,2/16/2021 15:30,, cubic feet per second
4198000,2/16/2021 15:45,, cubic feet per second
4198000,2/16/2021 16:00,68.7, cubic feet per second
4198000,2/16/2021 16:15,, cubic feet per second
4198000,2/16/2021 16:30,, cubic feet per second
4198000,2/16/2021 16:45,, cubic feet per second
4198000,2/16/2021 17:00,68.7, cubic feet per second
4198000,2/16/2021 17:15,, cubic feet per second
4198000,2/16/2021 17:30,, cubic feet per second
4198000,2/16/2021 17:45,, cubic feet per second
4198000,2/16/2021 18:00,68.7, cubic feet per second
4198000,2/16/2021 18:15,, cubic feet per second
4198000,2/16/2021 18:30,, cubic feet per second
4198000,2/16/2021 18:45,, cubic feet per second
4198000,2/16/2021 19:00,68.6, cubic feet per second
4198000,2/16/2021 19:15,, cubic feet per second
4198000,2/16/2021 19:30,, cubic feet per second
4198000,2/16/2021 19:45,, cubic feet per second
4198000,2/16/2021 20:00,68.6, cubic feet per second
4198000,2/16/2021 20:15,, cubic feet per second
4198000,2/16/2021 20:30,, cubic feet per second
4198000,2/16/2021 20:45,, cubic feet per second
4198000,2/16/2021 21:00,68.6, cubic feet per second
4198000,2/16/2021 21:15,, cubic feet per second
4198000,2/16/2021 21:30,, cubic feet per second
4198000,2/16/2021 21:45,, cubic feet per second
4198000,2/16/2021 22:00,68.6, cubic feet per second
4198000,2/16/2021 22:15,, cubic feet per second
4198000,2/16/2021 22:30,, cubic feet per second
4198000,2/16/2021 22:45,, cubic feet per second
4198000,2/16/2021 23:00,68.5, cubic feet per second
4198000,2/16/2021 23:15,, cubic feet per second
4198000,2/16/2021 23:30,, cubic feet per second
4198000,2/16/2021 23:45,, cubic feet per second
4198000,2/17/2021 0:00,68.5, cubic feet per second
4198000,2/17/2021 0:15,, cubic feet per second
4198000,2/17/2021 0:30,, cubic feet per second
4198000,2/17/2021 0:45,, cubic feet per second
4198000,2/17/2021 1:00,68.4, cubic feet per second
4198000,2/17/2021 1:15,, cubic feet per second
4198000,2/17/2021 1:30,, cubic feet per second
4198000,2/17/2021 1:45,, cubic feet per second
4198000,2/17/2021 2:00,68.3, cubic feet per second
4198000,2/17/2021 2:15,, cubic feet per second
4198000,2/17/2021 2:30,, cubic feet per second
4198000,2/17/2021 2:45,, cubic feet per second
4198000,2/17/2021 3:00,68.3, cubic feet per second
4198000,2/17/2021 3:15,, cubic feet per second
4198000,2/17/2021 3:30,, cubic feet per second
4198000,2/17/2021 3:45,, cubic feet per second
4198000,2/17/2021 4:00,68.2, cubic feet per second
4198000,2/17/2021 4:15,, cubic feet per second
4198000,2/17/2021 4:30,, cubic feet per second
4198000,2/17/2021 4:45,, cubic feet per second
4198000,2/17/2021 5:00,68.1, cubic feet per second
4198000,2/17/2021 5:15,, cubic feet per second
4198000,2/17/2021 5:30,, cubic feet per second
4198000,2/17/2021 5:45,, cubic feet per second
4198000,2/17/2021 6:00,68.1, cubic feet per second
4198000,2/17/2021 6:15,, cubic feet per second
4198000,2/17/2021 6:30,, cubic feet per second
4198000,2/17/2021 6:45,, cubic feet per second
4198000,2/17/2021 7:00,68, cubic feet per second
4198000,2/17/2021 7:15,, cubic feet per second
4198000,2/17/2021 7:30,, cubic feet per second
4198000,2/17/2021 7:45,, cubic feet per second
4198000,2/17/2021 8:00,67.9, cubic feet per second
4198000,2/17/2021 8:15,, cubic feet per second
4198000,2/17/2021 8:30,, cubic feet per second
4198000,2/17/2021 8:45,, cubic feet per second
4198000,2/17/2021 9:00,67.9, cubic feet per second
4198000,2/17/2021 9:15,, cubic feet per second
4198000,2/17/2021 9:30,, cubic feet per second
4198000,2/17/2021 9:45,, cubic feet per second
4198000,2/17/2021 10:00,67.8, cubic feet per second
4198000,2/17/2021 10:15,, cubic feet per second
4198000,2/17/2021 10:30,, cubic feet per second
4198000,2/17/2021 10:45,, cubic feet per second
4198000,2/17/2021 11:00,67.7, cubic feet per second
4198000,2/17/2021 11:15,, cubic feet per second
4198000,2/17/2021 11:30,, cubic feet per second
4198000,2/17/2021 11:45,, cubic feet per second
4198000,2/17/2021 12:00,67.7, cubic feet per second
4198000,2/17/2021 12:15,, cubic feet per second
4198000,2/17/2021 12:30,, cubic feet per second
4198000,2/17/2021 12:45,, cubic feet per second
4198000,2/17/2021 13:00,67.6, cubic feet per second
4198000,2/17/2021 13:15,, cubic feet per second
4198000,2/17/2021 13:30,, cubic feet per second
4198000,2/17/2021 13:45,, cubic feet per second
4198000,2/17/2021 14:00,67.5, cubic feet per second
4198000,2/17/2021 14:15,, cubic feet per second
4198000,2/17/2021 14:30,, cubic feet per second
4198000,2/17/2021 14:45,, cubic feet per second
4198000,2/17/2021 15:00,67.5, cubic feet per second
4198000,2/17/2021 15:15,, cubic feet per second
4198000,2/17/2021 15:30,, cubic feet per second
4198000,2/17/2021 15:45,, cubic feet per second
4198000,2/17/2021 16:00,67.4, cubic feet per second
4198000,2/17/2021 16:15,, cubic feet per second
4198000,2/17/2021 16:30,, cubic feet per second
4198000,2/17/2021 16:45,, cubic feet per second
4198000,2/17/2021 17:00,67.3, cubic feet per second
4198000,2/17/2021 17:15,, cubic feet per second
4198000,2/17/2021 17:30,, cubic feet per second
4198000,2/17/2021 17:45,, cubic feet per second
4198000,2/17/2021 18:00,67.3, cubic feet per second
4198000,2/17/2021 18:15,, cubic feet per second
4198000,2/17/2021 18:30,, cubic feet per second
4198000,2/17/2021 18:45,, cubic feet per second
4198000,2/17/2021 19:00,67.2, cubic feet per second
4198000,2/17/2021 19:15,, cubic feet per second
4198000,2/17/2021 19:30,, cubic feet per second
4198000,2/17/2021 19:45,, cubic feet per second
4198000,2/17/2021 20:00,67.1, cubic feet per second
4198000,2/17/2021 20:15,, cubic feet per second
4198000,2/17/2021 20:30,, cubic feet per second
4198000,2/17/2021 20:45,, cubic feet per second
4198000,2/17/2021 21:00,67.1, cubic feet per second
4198000,2/17/2021 21:15,, cubic feet per second
4198000,2/17/2021 21:30,, cubic feet per second
4198000,2/17/2021 21:45,, cubic feet per second
4198000,2/17/2021 22:00,67, cubic feet per second
4198000,2/17/2021 22:15,, cubic feet per second
4198000,2/17/2021 22:30,, cubic feet per second
4198000,2/17/2021 22:45,, cubic feet per second
4198000,2/17/2021 23:00,66.9, cubic feet per second
4198000,2/17/2021 23:15,, cubic feet per second
4198000,2/17/2021 23:30,, cubic feet per second
4198000,2/17/2021 23:45,, cubic feet per second
4198000,2/18/2021 0:00,66.9, cubic feet per second
4198000,2/18/2021 0:15,, cubic feet per second
4198000,2/18/2021 0:30,, cubic feet per second
4198000,2/18/2021 0:45,, cubic feet per second
4198000,2/18/2021 1:00,66.8, cubic feet per second
4198000,2/18/2021 1:15,, cubic feet per second
4198000,2/18/2021 1:30,, cubic feet per second
4198000,2/18/2021 1:45,, cubic feet per second
4198000,2/18/2021 2:00,66.7, cubic feet per second
4198000,2/18/2021 2:15,, cubic feet per second
4198000,2/18/2021 2:30,, cubic feet per second
4198000,2/18/2021 2:45,, cubic feet per second
4198000,2/18/2021 3:00,66.7, cubic feet per second
4198000,2/18/2021 3:15,, cubic feet per second
4198000,2/18/2021 3:30,, cubic feet per second
4198000,2/18/2021 3:45,, cubic feet per second
4198000,2/18/2021 4:00,66.6, cubic feet per second
4198000,2/18/2021 4:15,, cubic feet per second
4198000,2/18/2021 4:30,, cubic feet per second
4198000,2/18/2021 4:45,, cubic feet per second
4198000,2/18/2021 5:00,66.6, cubic feet per second
4198000,2/18/2021 5:15,, cubic feet per second
4198000,2/18/2021 5:30,, cubic feet per second
4198000,2/18/2021 5:45,, cubic feet per second
4198000,2/18/2021 6:00,66.5, cubic feet per second
4198000,2/18/2021 6:15,, cubic feet per second
4198000,2/18/2021 6:30,, cubic feet per second
4198000,2/18/2021 6:45,, cubic feet per second
4198000,2/18/2021 7:00,66.5, cubic feet per second
4198000,2/18/2021 7:15,, cubic feet per second
4198000,2/18/2021 7:30,, cubic feet per second
4198000,2/18/2021 7:45,, cubic feet per second
4198000,2/18/2021 8:00,66.5, cubic feet per second
4198000,2/18/2021 8:15,, cubic feet per second
4198000,2/18/2021 8:30,, cubic feet per second
4198000,2/18/2021 8:45,, cubic feet per second
4198000,2/18/2021 9:00,66.4, cubic feet per second
4198000,2/18/2021 9:15,, cubic feet per second
4198000,2/18/2021 9:30,, cubic feet per second
4198000,2/18/2021 9:45,, cubic feet per second
4198000,2/18/2021 10:00,66.4, cubic feet per second
4198000,2/18/2021 10:15,, cubic feet per second
4198000,2/18/2021 10:30,, cubic feet per second
4198000,2/18/2021 10:45,, cubic feet per second
4198000,2/18/2021 11:00,66.4, cubic feet per second
4198000,2/18/2021 11:15,, cubic feet per second
4198000,2/18/2021 11:30,, cubic feet per second
4198000,2/18/2021 11:45,, cubic feet per second
4198000,2/18/2021 12:00,66.4, cubic feet per second
4198000,2/18/2021 12:15,, cubic feet per second
4198000,2/18/2021 12:30,, cubic feet per second
4198000,2/18/2021 12:45,, cubic feet per second
4198000,2/18/2021 13:00,66.3, cubic feet per second
4198000,2/18/2021 13:15,, cubic feet per second
4198000,2/18/2021 13:30,, cubic feet per second
4198000,2/18/2021 13:45,, cubic feet per second
4198000,2/18/2021 14:00,66.3, cubic feet per second
4198000,2/18/2021 14:15,, cubic feet per second
4198000,2/18/2021 14:30,, cubic feet per second
4198000,2/18/2021 14:45,, cubic feet per second
4198000,2/18/2021 15:00,66.3, cubic feet per second
4198000,2/18/2021 15:15,, cubic feet per second
4198000,2/18/2021 15:30,, cubic feet per second
4198000,2/18/2021 15:45,, cubic feet per second
4198000,2/18/2021 16:00,66.3, cubic feet per second
4198000,2/18/2021 16:15,, cubic feet per second
4198000,2/18/2021 16:30,, cubic feet per second
4198000,2/18/2021 16:45,, cubic feet per second
4198000,2/18/2021 17:00,66.2, cubic feet per second
4198000,2/18/2021 17:15,, cubic feet per second
4198000,2/18/2021 17:30,, cubic feet per second
4198000,2/18/2021 17:45,, cubic feet per second
4198000,2/18/2021 18:00,66.2, cubic feet per second
4198000,2/18/2021 18:15,, cubic feet per second
4198000,2/18/2021 18:30,, cubic feet per second
4198000,2/18/2021 18:45,, cubic feet per second
4198000,2/18/2021 19:00,66.2, cubic feet per second
4198000,2/18/2021 19:15,, cubic feet per second
4198000,2/18/2021 19:30,, cubic feet per second
4198000,2/18/2021 19:45,, cubic feet per second
4198000,2/18/2021 20:00,66.1, cubic feet per second
4198000,2/18/2021 20:15,, cubic feet per second
4198000,2/18/2021 20:30,, cubic feet per second
4198000,2/18/2021 20:45,, cubic feet per second
4198000,2/18/2021 21:00,66.1, cubic feet per second
4198000,2/18/2021 21:15,, cubic feet per second
4198000,2/18/2021 21:30,, cubic feet per second
4198000,2/18/2021 21:45,, cubic feet per second
4198000,2/18/2021 22:00,66.1, cubic feet per second
4198000,2/18/2021 22:15,, cubic feet per second
4198000,2/18/2021 22:30,, cubic feet per second
4198000,2/18/2021 22:45,, cubic feet per second
4198000,2/18/2021 23:00,66.1, cubic feet per second
4198000,2/18/2021 23:15,, cubic feet per second
4198000,2/18/2021 23:30,, cubic feet per second
4198000,2/18/2021 23:45,, cubic feet per second
4198000,2/19/2021 0:00,66, cubic feet per second
4198000,2/19/2021 0:15,, cubic feet per second
4198000,2/19/2021 0:30,, cubic feet per second
4198000,2/19/2021 0:45,, cubic feet per second
4198000,2/19/2021 1:00,66, cubic feet per second
4198000,2/19/2021 1:15,, cubic feet per second
4198000,2/19/2021 1:30,, cubic feet per second
4198000,2/19/2021 1:45,, cubic feet per second
4198000,2/19/2021 2:00,66, cubic feet per second
4198000,2/19/2021 2:15,, cubic feet per second
4198000,2/19/2021 2:30,, cubic feet per second
4198000,2/19/2021 2:45,, cubic feet per second
4198000,2/19/2021 3:00,65.9, cubic feet per second
4198000,2/19/2021 3:15,, cubic feet per second
4198000,2/19/2021 3:30,, cubic feet per second
4198000,2/19/2021 3:45,, cubic feet per second
4198000,2/19/2021 4:00,65.9, cubic feet per second
4198000,2/19/2021 4:15,, cubic feet per second
4198000,2/19/2021 4:30,, cubic feet per second
4198000,2/19/2021 4:45,, cubic feet per second
4198000,2/19/2021 5:00,65.9, cubic feet per second
4198000,2/19/2021 5:15,, cubic feet per second
4198000,2/19/2021 5:30,, cubic feet per second
4198000,2/19/2021 5:45,, cubic feet per second
4198000,2/19/2021 6:00,65.9, cubic feet per second
4198000,2/19/2021 6:15,, cubic feet per second
4198000,2/19/2021 6:30,, cubic feet per second
4198000,2/19/2021 6:45,, cubic feet per second
4198000,2/19/2021 7:00,65.8, cubic feet per second
4198000,2/19/2021 7:15,, cubic feet per second
4198000,2/19/2021 7:30,, cubic feet per second
4198000,2/19/2021 7:45,, cubic feet per second
4198000,2/19/2021 8:00,65.8, cubic feet per second
4198000,2/19/2021 8:15,, cubic feet per second
4198000,2/19/2021 8:30,, cubic feet per second
4198000,2/19/2021 8:45,, cubic feet per second
4198000,2/19/2021 9:00,65.8, cubic feet per second
4198000,2/19/2021 9:15,, cubic feet per second
4198000,2/19/2021 9:30,, cubic feet per second
4198000,2/19/2021 9:45,, cubic feet per second
4198000,2/19/2021 10:00,65.7, cubic feet per second
4198000,2/19/2021 10:15,, cubic feet per second
4198000,2/19/2021 10:30,, cubic feet per second
4198000,2/19/2021 10:45,, cubic feet per second
4198000,2/19/2021 11:00,65.7, cubic feet per second
4198000,2/19/2021 11:15,, cubic feet per second
4198000,2/19/2021 11:30,, cubic feet per second
4198000,2/19/2021 11:45,, cubic feet per second
4198000,2/19/2021 12:00,65.7, cubic feet per second
4198000,2/19/2021 12:15,, cubic feet per second
4198000,2/19/2021 12:30,, cubic feet per second
4198000,2/19/2021 12:45,, cubic feet per second
4198000,2/19/2021 13:00,65.7, cubic feet per second
4198000,2/19/2021 13:15,, cubic feet per second
4198000,2/19/2021 13:30,, cubic feet per second
4198000,2/19/2021 13:45,, cubic feet per second
4198000,2/19/2021 14:00,65.6, cubic feet per second
4198000,2/19/2021 14:15,, cubic feet per second
4198000,2/19/2021 14:30,, cubic feet per second
4198000,2/19/2021 14:45,, cubic feet per second
4198000,2/19/2021 15:00,65.6, cubic feet per second
4198000,2/19/2021 15:15,, cubic feet per second
4198000,2/19/2021 15:30,, cubic feet per second
4198000,2/19/2021 15:45,, cubic feet per second
4198000,2/19/2021 16:00,65.6, cubic feet per second
4198000,2/19/2021 16:15,, cubic feet per second
4198000,2/19/2021 16:30,, cubic feet per second
4198000,2/19/2021 16:45,, cubic feet per second
4198000,2/19/2021 17:00,65.5, cubic feet per second
4198000,2/19/2021 17:15,, cubic feet per second
4198000,2/19/2021 17:30,, cubic feet per second
4198000,2/19/2021 17:45,, cubic feet per second
4198000,2/19/2021 18:00,65.5, cubic feet per second
4198000,2/19/2021 18:15,, cubic feet per second
4198000,2/19/2021 18:30,, cubic feet per second
4198000,2/19/2021 18:45,, cubic feet per second
4198000,2/19/2021 19:00,65.5, cubic feet per second
4198000,2/19/2021 19:15,, cubic feet per second
4198000,2/19/2021 19:30,, cubic feet per second
4198000,2/19/2021 19:45,, cubic feet per second
4198000,2/19/2021 20:00,65.5, cubic feet per second
4198000,2/19/2021 20:15,, cubic feet per second
4198000,2/19/2021 20:30,, cubic feet per second
4198000,2/19/2021 20:45,, cubic feet per second
4198000,2/19/2021 21:00,65.4, cubic feet per second
4198000,2/19/2021 21:15,, cubic feet per second
4198000,2/19/2021 21:30,, cubic feet per second
4198000,2/19/2021 21:45,, cubic feet per second
4198000,2/19/2021 22:00,65.4, cubic feet per second
4198000,2/19/2021 22:15,, cubic feet per second
4198000,2/19/2021 22:30,, cubic feet per second
4198000,2/19/2021 22:45,, cubic feet per second
4198000,2/19/2021 23:00,65.4, cubic feet per second
4198000,2/19/2021 23:15,, cubic feet per second
4198000,2/19/2021 23:30,, cubic feet per second
4198000,2/19/2021 23:45,, cubic feet per second
4198000,2/20/2021 0:00,65.3, cubic feet per second
4198000,2/20/2021 0:15,, cubic feet per second
4198000,2/20/2021 0:30,, cubic feet per second
4198000,2/20/2021 0:45,, cubic feet per second
4198000,2/20/2021 1:00,65.3, cubic feet per second
4198000,2/20/2021 1:15,, cubic feet per second
4198000,2/20/2021 1:30,, cubic feet per second
4198000,2/20/2021 1:45,, cubic feet per second
4198000,2/20/2021 2:00,65.3, cubic feet per second
4198000,2/20/2021 2:15,, cubic feet per second
4198000,2/20/2021 2:30,, cubic feet per second
4198000,2/20/2021 2:45,, cubic feet per second
4198000,2/20/2021 3:00,65.2, cubic feet per second
4198000,2/20/2021 3:15,, cubic feet per second
4198000,2/20/2021 3:30,, cubic feet per second
4198000,2/20/2021 3:45,, cubic feet per second
4198000,2/20/2021 4:00,65.2, cubic feet per second
4198000,2/20/2021 4:15,, cubic feet per second
4198000,2/20/2021 4:30,, cubic feet per second
4198000,2/20/2021 4:45,, cubic feet per second
4198000,2/20/2021 5:00,65.2, cubic feet per second
4198000,2/20/2021 5:15,, cubic feet per second
4198000,2/20/2021 5:30,, cubic feet per second
4198000,2/20/2021 5:45,, cubic feet per second
4198000,2/20/2021 6:00,65.1, cubic feet per second
4198000,2/20/2021 6:15,, cubic feet per second
4198000,2/20/2021 6:30,, cubic feet per second
4198000,2/20/2021 6:45,, cubic feet per second
4198000,2/20/2021 7:00,65.1, cubic feet per second
4198000,2/20/2021 7:15,, cubic feet per second
4198000,2/20/2021 7:30,, cubic feet per second
4198000,2/20/2021 7:45,, cubic feet per second
4198000,2/20/2021 8:00,65.1, cubic feet per second
4198000,2/20/2021 8:15,, cubic feet per second
