Date/Time	Conc 1	Conc 2	Conc 3	Conc 4	Conc 8	Total conc.	Transmission	Depth	Temp. Sample	Comment
date	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	
8/23/2021 1:21:13 PM	2.48	1.44	0.00	8.57	1.07	12.49	100.00	0.52	--	
8/23/2021 1:21:16 PM	1.81	3.05	0.00	7.05	1.00	11.90	100.00	0.54	--	
8/23/2021 1:21:19 PM	2.07	2.36	1.50	6.29	1.13	12.23	100.00	0.52	--	
8/23/2021 1:21:22 PM	4.36	3.15	2.47	5.08	0.45	15.05	100.00	0.51	--	
8/23/2021 1:21:26 PM	1.88	2.39	0.00	7.45	0.98	11.72	100.00	0.56	--	
8/23/2021 1:21:29 PM	1.30	5.19	4.85	2.55	0.69	13.89	100.00	0.56	--	
8/23/2021 1:21:32 PM	4.44	2.64	0.00	6.38	0.79	13.45	100.00	0.53	--	
8/23/2021 1:21:36 PM	1.50	3.03	1.21	6.24	0.91	11.98	100.00	0.57	--	
8/23/2021 1:21:39 PM	1.65	3.58	1.53	6.14	0.98	12.89	100.00	0.56	--	
8/23/2021 1:21:42 PM	0.00	0.00	4.36	2.61	0.05	6.97	95.58	0.27	--	
8/23/2021 1:21:45 PM	0.00	0.00	0.00	0.00	0.00	0.00	72.28	0.07	--	
8/23/2021 1:21:49 PM	0.00	0.00	0.00	0.00	0.10	0.00	100.00	0.07	--	
8/23/2021 1:21:52 PM	0.00	0.00	0.00	0.00	0.00	0.00	96.80	0.07	--	
8/23/2021 1:21:55 PM	0.00	0.00	0.00	0.00	0.00	0.00	100.00	0.06	--	
8/23/2021 1:21:58 PM	0.00	0.00	0.00	0.00	0.00	0.00	95.76	0.07	--	
8/23/2021 1:22:02 PM	0.00	0.00	0.00	0.00	0.03	0.00	89.34	0.07	--	
8/23/2021 1:22:05 PM	0.00	0.00	0.00	0.00	0.00	0.00	91.73	0.07	--	
8/23/2021 1:22:08 PM	0.00	0.67	0.00	0.00	0.00	0.67	97.42	0.07	--	
