site,date_time,discharge,note
4198000,5/11/2019 5:15,844,cubic feet per second
4198000,5/11/2019 5:30,844,cubic feet per second
4198000,5/11/2019 5:45,844,cubic feet per second
4198000,5/11/2019 6:00,844,cubic feet per second
4198000,5/11/2019 6:15,844,cubic feet per second
4198000,5/11/2019 6:30,844,cubic feet per second
4198000,5/11/2019 6:45,844,cubic feet per second
4198000,5/11/2019 7:00,844,cubic feet per second
4198000,5/11/2019 7:15,844,cubic feet per second
4198000,5/11/2019 7:30,857,cubic feet per second
4198000,5/11/2019 7:45,857,cubic feet per second
4198000,5/11/2019 8:00,857,cubic feet per second
4198000,5/11/2019 8:15,857,cubic feet per second
4198000,5/11/2019 8:30,857,cubic feet per second
4198000,5/11/2019 8:45,857,cubic feet per second
4198000,5/11/2019 9:00,869,cubic feet per second
4198000,5/11/2019 9:15,869,cubic feet per second
4198000,5/11/2019 9:30,869,cubic feet per second
4198000,5/11/2019 9:45,869,cubic feet per second
4198000,5/11/2019 10:00,869,cubic feet per second
4198000,5/11/2019 10:15,869,cubic feet per second
4198000,5/11/2019 10:30,869,cubic feet per second
4198000,5/11/2019 10:45,882,cubic feet per second
4198000,5/11/2019 11:00,882,cubic feet per second
4198000,5/11/2019 11:15,882,cubic feet per second
4198000,5/11/2019 11:30,882,cubic feet per second
4198000,5/11/2019 11:45,882,cubic feet per second
4198000,5/11/2019 12:00,882,cubic feet per second
4198000,5/11/2019 12:15,895,cubic feet per second
4198000,5/11/2019 12:30,895,cubic feet per second
4198000,5/11/2019 12:45,895,cubic feet per second
4198000,5/11/2019 13:00,895,cubic feet per second
4198000,5/11/2019 13:15,895,cubic feet per second
4198000,5/11/2019 13:30,895,cubic feet per second
4198000,5/11/2019 13:45,895,cubic feet per second
4198000,5/11/2019 14:00,895,cubic feet per second
4198000,5/11/2019 14:15,907,cubic feet per second
4198000,5/11/2019 14:30,907,cubic feet per second
4198000,5/11/2019 14:45,907,cubic feet per second
4198000,5/11/2019 15:00,907,cubic feet per second
4198000,5/11/2019 15:15,907,cubic feet per second
4198000,5/11/2019 15:30,907,cubic feet per second
4198000,5/11/2019 15:45,907,cubic feet per second
4198000,5/11/2019 16:00,907,cubic feet per second
4198000,5/11/2019 16:15,907,cubic feet per second
4198000,5/11/2019 16:30,907,cubic feet per second
4198000,5/11/2019 16:45,907,cubic feet per second
4198000,5/11/2019 17:00,907,cubic feet per second
4198000,5/11/2019 17:15,907,cubic feet per second
4198000,5/11/2019 17:30,907,cubic feet per second
4198000,5/11/2019 17:45,907,cubic feet per second
4198000,5/11/2019 18:00,907,cubic feet per second
4198000,5/11/2019 18:15,907,cubic feet per second
4198000,5/11/2019 18:30,907,cubic feet per second
4198000,5/11/2019 18:45,907,cubic feet per second
4198000,5/11/2019 19:00,907,cubic feet per second
4198000,5/11/2019 19:15,907,cubic feet per second
4198000,5/11/2019 19:30,907,cubic feet per second
4198000,5/11/2019 19:45,907,cubic feet per second
4198000,5/11/2019 20:00,907,cubic feet per second
4198000,5/11/2019 20:15,907,cubic feet per second
4198000,5/11/2019 20:30,907,cubic feet per second
4198000,5/11/2019 20:45,907,cubic feet per second
4198000,5/11/2019 21:00,907,cubic feet per second
4198000,5/11/2019 21:15,907,cubic feet per second
4198000,5/11/2019 21:30,907,cubic feet per second
4198000,5/11/2019 21:45,907,cubic feet per second
4198000,5/11/2019 22:00,907,cubic feet per second
4198000,5/11/2019 22:15,907,cubic feet per second
4198000,5/11/2019 22:30,907,cubic feet per second
4198000,5/11/2019 22:45,907,cubic feet per second
4198000,5/11/2019 23:00,907,cubic feet per second
4198000,5/11/2019 23:15,907,cubic feet per second
4198000,5/11/2019 23:30,907,cubic feet per second
4198000,5/11/2019 23:45,907,cubic feet per second
4198000,5/12/2019 0:00,907,cubic feet per second
4198000,5/12/2019 0:15,907,cubic feet per second
4198000,5/12/2019 0:30,907,cubic feet per second
4198000,5/12/2019 0:45,907,cubic feet per second
4198000,5/12/2019 1:00,907,cubic feet per second
4198000,5/12/2019 1:15,907,cubic feet per second
4198000,5/12/2019 1:30,907,cubic feet per second
4198000,5/12/2019 1:45,907,cubic feet per second
4198000,5/12/2019 2:00,907,cubic feet per second
4198000,5/12/2019 2:15,907,cubic feet per second
4198000,5/12/2019 2:30,907,cubic feet per second
4198000,5/12/2019 2:45,907,cubic feet per second
4198000,5/12/2019 3:00,907,cubic feet per second
4198000,5/12/2019 3:15,907,cubic feet per second
4198000,5/12/2019 3:30,907,cubic feet per second
4198000,5/12/2019 3:45,920,cubic feet per second
4198000,5/12/2019 4:00,920,cubic feet per second
4198000,5/12/2019 4:15,920,cubic feet per second
4198000,5/12/2019 4:30,920,cubic feet per second
4198000,5/12/2019 4:45,920,cubic feet per second
4198000,5/12/2019 5:00,920,cubic feet per second
4198000,5/12/2019 5:15,920,cubic feet per second
4198000,5/12/2019 5:30,920,cubic feet per second
4198000,5/12/2019 5:45,920,cubic feet per second
4198000,5/12/2019 6:00,920,cubic feet per second
4198000,5/12/2019 6:15,920,cubic feet per second
4198000,5/12/2019 6:30,920,cubic feet per second
4198000,5/12/2019 6:45,920,cubic feet per second
4198000,5/12/2019 7:00,920,cubic feet per second
4198000,5/12/2019 7:15,933,cubic feet per second
4198000,5/12/2019 7:30,933,cubic feet per second
4198000,5/12/2019 7:45,933,cubic feet per second
4198000,5/12/2019 8:00,933,cubic feet per second
4198000,5/12/2019 8:15,933,cubic feet per second
4198000,5/12/2019 8:30,933,cubic feet per second
4198000,5/12/2019 8:45,933,cubic feet per second
4198000,5/12/2019 9:00,933,cubic feet per second
4198000,5/12/2019 9:15,933,cubic feet per second
4198000,5/12/2019 9:30,933,cubic feet per second
4198000,5/12/2019 9:45,933,cubic feet per second
4198000,5/12/2019 10:00,933,cubic feet per second
4198000,5/12/2019 10:15,933,cubic feet per second
4198000,5/12/2019 10:30,933,cubic feet per second
4198000,5/12/2019 10:45,933,cubic feet per second
4198000,5/12/2019 11:00,933,cubic feet per second
4198000,5/12/2019 11:15,933,cubic feet per second
4198000,5/12/2019 11:30,933,cubic feet per second
4198000,5/12/2019 11:45,933,cubic feet per second
4198000,5/12/2019 12:00,933,cubic feet per second
4198000,5/12/2019 12:15,933,cubic feet per second
4198000,5/12/2019 12:30,933,cubic feet per second
4198000,5/12/2019 12:45,933,cubic feet per second
4198000,5/12/2019 13:00,933,cubic feet per second
4198000,5/12/2019 13:15,933,cubic feet per second
4198000,5/12/2019 13:30,933,cubic feet per second
4198000,5/12/2019 13:45,933,cubic feet per second
4198000,5/12/2019 14:00,933,cubic feet per second
4198000,5/12/2019 14:15,933,cubic feet per second
4198000,5/12/2019 14:30,933,cubic feet per second
4198000,5/12/2019 14:45,933,cubic feet per second
4198000,5/12/2019 15:00,933,cubic feet per second
4198000,5/12/2019 15:15,933,cubic feet per second
4198000,5/12/2019 15:30,933,cubic feet per second
4198000,5/12/2019 15:45,933,cubic feet per second
4198000,5/12/2019 16:00,933,cubic feet per second
4198000,5/12/2019 16:15,933,cubic feet per second
4198000,5/12/2019 16:30,933,cubic feet per second
4198000,5/12/2019 16:45,933,cubic feet per second
4198000,5/12/2019 17:00,933,cubic feet per second
4198000,5/12/2019 17:15,933,cubic feet per second
4198000,5/12/2019 17:30,933,cubic feet per second
4198000,5/12/2019 17:45,933,cubic feet per second
4198000,5/12/2019 18:00,933,cubic feet per second
4198000,5/12/2019 18:15,933,cubic feet per second
4198000,5/12/2019 18:30,933,cubic feet per second
4198000,5/12/2019 18:45,933,cubic feet per second
4198000,5/12/2019 19:00,933,cubic feet per second
4198000,5/12/2019 19:15,933,cubic feet per second
4198000,5/12/2019 19:30,920,cubic feet per second
4198000,5/12/2019 19:45,920,cubic feet per second
4198000,5/12/2019 20:00,920,cubic feet per second
4198000,5/12/2019 20:15,920,cubic feet per second
4198000,5/12/2019 20:30,920,cubic feet per second
4198000,5/12/2019 20:45,920,cubic feet per second
4198000,5/12/2019 21:00,920,cubic feet per second
4198000,5/12/2019 21:15,920,cubic feet per second
4198000,5/12/2019 21:30,907,cubic feet per second
4198000,5/12/2019 21:45,907,cubic feet per second
4198000,5/12/2019 22:00,907,cubic feet per second
4198000,5/12/2019 22:15,907,cubic feet per second
4198000,5/12/2019 22:30,907,cubic feet per second
4198000,5/12/2019 22:45,907,cubic feet per second
4198000,5/12/2019 23:00,907,cubic feet per second
4198000,5/12/2019 23:15,907,cubic feet per second
4198000,5/12/2019 23:30,907,cubic feet per second
4198000,5/12/2019 23:45,907,cubic feet per second
4198000,5/13/2019 0:00,895,cubic feet per second
4198000,5/13/2019 0:15,895,cubic feet per second
4198000,5/13/2019 0:30,895,cubic feet per second
4198000,5/13/2019 0:45,895,cubic feet per second
4198000,5/13/2019 1:00,895,cubic feet per second
4198000,5/13/2019 1:15,895,cubic feet per second
4198000,5/13/2019 1:30,895,cubic feet per second
4198000,5/13/2019 1:45,895,cubic feet per second
4198000,5/13/2019 2:00,895,cubic feet per second
4198000,5/13/2019 2:15,882,cubic feet per second
4198000,5/13/2019 2:30,882,cubic feet per second
4198000,5/13/2019 2:45,882,cubic feet per second
4198000,5/13/2019 3:00,882,cubic feet per second
4198000,5/13/2019 3:15,882,cubic feet per second
4198000,5/13/2019 3:30,882,cubic feet per second
4198000,5/13/2019 3:45,882,cubic feet per second
4198000,5/13/2019 4:00,882,cubic feet per second
4198000,5/13/2019 4:15,882,cubic feet per second
4198000,5/13/2019 4:30,882,cubic feet per second
4198000,5/13/2019 4:45,869,cubic feet per second
4198000,5/13/2019 5:00,869,cubic feet per second
4198000,5/13/2019 5:15,869,cubic feet per second
4198000,5/13/2019 5:30,869,cubic feet per second
4198000,5/13/2019 5:45,869,cubic feet per second
4198000,5/13/2019 6:00,869,cubic feet per second
4198000,5/13/2019 6:15,869,cubic feet per second
4198000,5/13/2019 6:30,869,cubic feet per second
4198000,5/13/2019 6:45,869,cubic feet per second
4198000,5/13/2019 7:00,857,cubic feet per second
4198000,5/13/2019 7:15,857,cubic feet per second
4198000,5/13/2019 7:30,857,cubic feet per second
4198000,5/13/2019 7:45,857,cubic feet per second
4198000,5/13/2019 8:00,857,cubic feet per second
4198000,5/13/2019 8:15,857,cubic feet per second
4198000,5/13/2019 8:30,857,cubic feet per second
4198000,5/13/2019 8:45,857,cubic feet per second
4198000,5/13/2019 9:00,857,cubic feet per second
4198000,5/13/2019 9:15,857,cubic feet per second
4198000,5/13/2019 9:30,857,cubic feet per second
4198000,5/13/2019 9:45,857,cubic feet per second
4198000,5/13/2019 10:00,857,cubic feet per second
4198000,5/13/2019 10:15,857,cubic feet per second
4198000,5/13/2019 10:30,857,cubic feet per second
4198000,5/13/2019 10:45,857,cubic feet per second
4198000,5/13/2019 11:00,857,cubic feet per second
4198000,5/13/2019 11:15,857,cubic feet per second
4198000,5/13/2019 11:30,857,cubic feet per second
4198000,5/13/2019 11:45,857,cubic feet per second
4198000,5/13/2019 12:00,857,cubic feet per second
4198000,5/13/2019 12:15,857,cubic feet per second
4198000,5/13/2019 12:30,857,cubic feet per second
4198000,5/13/2019 12:45,857,cubic feet per second
4198000,5/13/2019 13:00,857,cubic feet per second
4198000,5/13/2019 13:15,857,cubic feet per second
4198000,5/13/2019 13:30,857,cubic feet per second
4198000,5/13/2019 13:45,857,cubic feet per second
4198000,5/13/2019 14:00,857,cubic feet per second
4198000,5/13/2019 14:15,857,cubic feet per second
4198000,5/13/2019 14:30,869,cubic feet per second
4198000,5/13/2019 14:45,869,cubic feet per second
4198000,5/13/2019 15:00,869,cubic feet per second
4198000,5/13/2019 15:15,882,cubic feet per second
4198000,5/13/2019 15:30,882,cubic feet per second
4198000,5/13/2019 15:45,882,cubic feet per second
4198000,5/13/2019 16:00,895,cubic feet per second
4198000,5/13/2019 16:15,895,cubic feet per second
4198000,5/13/2019 16:30,907,cubic feet per second
4198000,5/13/2019 16:45,907,cubic feet per second
4198000,5/13/2019 17:00,907,cubic feet per second
4198000,5/13/2019 17:15,920,cubic feet per second
4198000,5/13/2019 17:30,920,cubic feet per second
4198000,5/13/2019 17:45,920,cubic feet per second
4198000,5/13/2019 18:00,933,cubic feet per second
4198000,5/13/2019 18:15,933,cubic feet per second
4198000,5/13/2019 18:30,933,cubic feet per second
4198000,5/13/2019 18:45,947,cubic feet per second
4198000,5/13/2019 19:00,947,cubic feet per second
4198000,5/13/2019 19:15,959,cubic feet per second
4198000,5/13/2019 19:30,959,cubic feet per second
4198000,5/13/2019 19:45,971,cubic feet per second
4198000,5/13/2019 20:00,971,cubic feet per second
4198000,5/13/2019 20:15,983,cubic feet per second
4198000,5/13/2019 20:30,983,cubic feet per second
4198000,5/13/2019 20:45,995,cubic feet per second
4198000,5/13/2019 21:00,995,cubic feet per second
4198000,5/13/2019 21:15,1010,cubic feet per second
4198000,5/13/2019 21:30,1010,cubic feet per second
4198000,5/13/2019 21:45,1020,cubic feet per second
4198000,5/13/2019 22:00,1020,cubic feet per second
4198000,5/13/2019 22:15,1030,cubic feet per second
4198000,5/13/2019 22:30,1050,cubic feet per second
4198000,5/13/2019 22:45,1050,cubic feet per second
4198000,5/13/2019 23:00,1060,cubic feet per second
4198000,5/13/2019 23:15,1070,cubic feet per second
4198000,5/13/2019 23:30,1070,cubic feet per second
4198000,5/13/2019 23:45,1080,cubic feet per second
4198000,5/14/2019 0:00,1080,cubic feet per second
4198000,5/14/2019 0:15,1100,cubic feet per second
4198000,5/14/2019 0:30,1110,cubic feet per second
4198000,5/14/2019 0:45,1110,cubic feet per second
4198000,5/14/2019 1:00,1120,cubic feet per second
4198000,5/14/2019 1:15,1120,cubic feet per second
4198000,5/14/2019 1:30,1140,cubic feet per second
4198000,5/14/2019 1:45,1150,cubic feet per second
4198000,5/14/2019 2:00,1160,cubic feet per second
4198000,5/14/2019 2:15,1160,cubic feet per second
4198000,5/14/2019 2:30,1180,cubic feet per second
4198000,5/14/2019 2:45,1180,cubic feet per second
4198000,5/14/2019 3:00,1190,cubic feet per second
4198000,5/14/2019 3:15,1200,cubic feet per second
4198000,5/14/2019 3:30,1220,cubic feet per second
4198000,5/14/2019 3:45,1230,cubic feet per second
4198000,5/14/2019 4:00,1230,cubic feet per second
4198000,5/14/2019 4:15,1250,cubic feet per second
4198000,5/14/2019 4:30,1260,cubic feet per second
4198000,5/14/2019 4:45,1270,cubic feet per second
4198000,5/14/2019 5:00,1290,cubic feet per second
4198000,5/14/2019 5:15,1290,cubic feet per second
4198000,5/14/2019 5:30,1300,cubic feet per second
4198000,5/14/2019 5:45,1320,cubic feet per second
4198000,5/14/2019 6:00,1330,cubic feet per second
4198000,5/14/2019 6:15,1350,cubic feet per second
4198000,5/14/2019 6:30,1360,cubic feet per second
4198000,5/14/2019 6:45,1380,cubic feet per second
4198000,5/14/2019 7:00,1380,cubic feet per second
4198000,5/14/2019 7:15,1400,cubic feet per second
4198000,5/14/2019 7:30,1410,cubic feet per second
4198000,5/14/2019 7:45,1430,cubic feet per second
4198000,5/14/2019 8:00,1450,cubic feet per second
4198000,5/14/2019 8:15,1470,cubic feet per second
4198000,5/14/2019 8:30,1470,cubic feet per second
4198000,5/14/2019 8:45,1480,cubic feet per second
4198000,5/14/2019 9:00,1500,cubic feet per second
4198000,5/14/2019 9:15,1520,cubic feet per second
4198000,5/14/2019 9:30,1540,cubic feet per second
4198000,5/14/2019 9:45,1560,cubic feet per second
4198000,5/14/2019 10:00,1570,cubic feet per second
4198000,5/14/2019 10:15,1590,cubic feet per second
4198000,5/14/2019 10:30,1610,cubic feet per second
4198000,5/14/2019 10:45,1630,cubic feet per second
4198000,5/14/2019 11:00,1640,cubic feet per second
4198000,5/14/2019 11:15,1660,cubic feet per second
4198000,5/14/2019 11:30,1680,cubic feet per second
4198000,5/14/2019 11:45,1700,cubic feet per second
4198000,5/14/2019 12:00,1710,cubic feet per second
4198000,5/14/2019 12:15,1730,cubic feet per second
4198000,5/14/2019 12:30,1750,cubic feet per second
4198000,5/14/2019 12:45,1770,cubic feet per second
4198000,5/14/2019 13:00,1790,cubic feet per second
4198000,5/14/2019 13:15,1800,cubic feet per second
4198000,5/14/2019 13:30,1820,cubic feet per second
4198000,5/14/2019 13:45,1840,cubic feet per second
4198000,5/14/2019 14:00,1860,cubic feet per second
4198000,5/14/2019 14:15,1880,cubic feet per second
4198000,5/14/2019 14:30,1900,cubic feet per second
4198000,5/14/2019 14:45,1920,cubic feet per second
4198000,5/14/2019 15:00,1940,cubic feet per second
4198000,5/14/2019 15:15,1960,cubic feet per second
4198000,5/14/2019 15:30,1980,cubic feet per second
4198000,5/14/2019 15:45,1990,cubic feet per second
4198000,5/14/2019 16:00,2010,cubic feet per second
4198000,5/14/2019 16:15,2030,cubic feet per second
4198000,5/14/2019 16:30,2050,cubic feet per second
4198000,5/14/2019 16:45,2050,cubic feet per second
4198000,5/14/2019 17:00,2070,cubic feet per second
4198000,5/14/2019 17:15,2090,cubic feet per second
4198000,5/14/2019 17:30,2110,cubic feet per second
4198000,5/14/2019 17:45,2130,cubic feet per second
4198000,5/14/2019 18:00,2150,cubic feet per second
4198000,5/14/2019 18:15,2160,cubic feet per second
4198000,5/14/2019 18:30,2180,cubic feet per second
4198000,5/14/2019 18:45,2200,cubic feet per second
4198000,5/14/2019 19:00,2220,cubic feet per second
4198000,5/14/2019 19:15,2220,cubic feet per second
4198000,5/14/2019 19:30,2230,cubic feet per second
4198000,5/14/2019 19:45,2250,cubic feet per second
4198000,5/14/2019 20:00,2270,cubic feet per second
4198000,5/14/2019 20:15,2290,cubic feet per second
4198000,5/14/2019 20:30,2310,cubic feet per second
4198000,5/14/2019 20:45,2320,cubic feet per second
4198000,5/14/2019 21:00,2320,cubic feet per second
4198000,5/14/2019 21:15,2340,cubic feet per second
4198000,5/14/2019 21:30,2360,cubic feet per second
4198000,5/14/2019 21:45,2360,cubic feet per second
4198000,5/14/2019 22:00,2380,cubic feet per second
4198000,5/14/2019 22:15,2400,cubic feet per second
4198000,5/14/2019 22:30,2420,cubic feet per second
4198000,5/14/2019 22:45,2430,cubic feet per second
4198000,5/14/2019 23:00,2430,cubic feet per second
4198000,5/14/2019 23:15,2450,cubic feet per second
4198000,5/14/2019 23:30,2470,cubic feet per second
4198000,5/14/2019 23:45,2490,cubic feet per second
4198000,5/15/2019 0:00,2490,cubic feet per second
4198000,5/15/2019 0:15,2510,cubic feet per second
4198000,5/15/2019 0:30,2530,cubic feet per second
4198000,5/15/2019 0:45,2530,cubic feet per second
4198000,5/15/2019 1:00,2550,cubic feet per second
4198000,5/15/2019 1:15,2570,cubic feet per second
4198000,5/15/2019 1:30,2570,cubic feet per second
4198000,5/15/2019 1:45,2590,cubic feet per second
4198000,5/15/2019 2:00,2600,cubic feet per second
4198000,5/15/2019 2:15,2600,cubic feet per second
4198000,5/15/2019 2:30,2620,cubic feet per second
4198000,5/15/2019 2:45,2620,cubic feet per second
4198000,5/15/2019 3:00,2640,cubic feet per second
4198000,5/15/2019 3:15,2640,cubic feet per second
4198000,5/15/2019 3:30,2660,cubic feet per second
4198000,5/15/2019 3:45,2680,cubic feet per second
4198000,5/15/2019 4:00,2680,cubic feet per second
4198000,5/15/2019 4:15,2700,cubic feet per second
4198000,5/15/2019 4:30,2700,cubic feet per second
4198000,5/15/2019 4:45,2720,cubic feet per second
4198000,5/15/2019 5:00,2720,cubic feet per second
4198000,5/15/2019 5:15,2740,cubic feet per second
4198000,5/15/2019 5:30,2740,cubic feet per second
4198000,5/15/2019 5:45,2760,cubic feet per second
4198000,5/15/2019 6:00,2760,cubic feet per second
4198000,5/15/2019 6:15,2760,cubic feet per second
4198000,5/15/2019 6:30,2780,cubic feet per second
4198000,5/15/2019 6:45,2780,cubic feet per second
4198000,5/15/2019 7:00,2800,cubic feet per second
4198000,5/15/2019 7:15,2800,cubic feet per second
4198000,5/15/2019 7:30,2820,cubic feet per second
4198000,5/15/2019 7:45,2820,cubic feet per second
4198000,5/15/2019 8:00,2820,cubic feet per second
4198000,5/15/2019 8:15,2840,cubic feet per second
4198000,5/15/2019 8:30,2840,cubic feet per second
4198000,5/15/2019 8:45,2840,cubic feet per second
4198000,5/15/2019 9:00,2840,cubic feet per second
4198000,5/15/2019 9:15,2860,cubic feet per second
4198000,5/15/2019 9:30,2860,cubic feet per second
4198000,5/15/2019 9:45,2860,cubic feet per second
4198000,5/15/2019 10:00,2880,cubic feet per second
4198000,5/15/2019 10:15,2880,cubic feet per second
4198000,5/15/2019 10:30,2880,cubic feet per second
4198000,5/15/2019 10:45,2880,cubic feet per second
4198000,5/15/2019 11:00,2900,cubic feet per second
4198000,5/15/2019 11:15,2900,cubic feet per second
4198000,5/15/2019 11:30,2900,cubic feet per second
4198000,5/15/2019 11:45,2900,cubic feet per second
4198000,5/15/2019 12:00,2920,cubic feet per second
4198000,5/15/2019 12:15,2920,cubic feet per second
4198000,5/15/2019 12:30,2920,cubic feet per second
4198000,5/15/2019 12:45,2920,cubic feet per second
4198000,5/15/2019 13:00,2920,cubic feet per second
4198000,5/15/2019 13:15,2920,cubic feet per second
4198000,5/15/2019 13:30,2920,cubic feet per second
4198000,5/15/2019 13:45,2940,cubic feet per second
4198000,5/15/2019 14:00,2940,cubic feet per second
4198000,5/15/2019 14:15,2940,cubic feet per second
4198000,5/15/2019 14:30,2940,cubic feet per second
4198000,5/15/2019 14:45,2940,cubic feet per second
4198000,5/15/2019 15:00,2940,cubic feet per second
4198000,5/15/2019 15:15,2940,cubic feet per second
4198000,5/15/2019 15:30,2940,cubic feet per second
4198000,5/15/2019 15:45,2940,cubic feet per second
4198000,5/15/2019 16:00,2940,cubic feet per second
4198000,5/15/2019 16:15,2940,cubic feet per second
4198000,5/15/2019 16:30,2940,cubic feet per second
4198000,5/15/2019 16:45,2940,cubic feet per second
4198000,5/15/2019 17:00,2940,cubic feet per second
4198000,5/15/2019 17:15,2940,cubic feet per second
4198000,5/15/2019 17:30,2940,cubic feet per second
4198000,5/15/2019 17:45,2940,cubic feet per second
4198000,5/15/2019 18:00,2940,cubic feet per second
4198000,5/15/2019 18:15,2940,cubic feet per second
4198000,5/15/2019 18:30,2940,cubic feet per second
4198000,5/15/2019 18:45,2940,cubic feet per second
4198000,5/15/2019 19:00,2940,cubic feet per second
4198000,5/15/2019 19:15,2940,cubic feet per second
4198000,5/15/2019 19:30,2940,cubic feet per second
4198000,5/15/2019 19:45,2940,cubic feet per second
4198000,5/15/2019 20:00,2940,cubic feet per second
4198000,5/15/2019 20:15,2920,cubic feet per second
4198000,5/15/2019 20:30,2920,cubic feet per second
4198000,5/15/2019 20:45,2920,cubic feet per second
4198000,5/15/2019 21:00,2920,cubic feet per second
4198000,5/15/2019 21:15,2900,cubic feet per second
4198000,5/15/2019 21:30,2900,cubic feet per second
4198000,5/15/2019 21:45,2900,cubic feet per second
4198000,5/15/2019 22:00,2880,cubic feet per second
4198000,5/15/2019 22:15,2880,cubic feet per second
4198000,5/15/2019 22:30,2880,cubic feet per second
4198000,5/15/2019 22:45,2880,cubic feet per second
4198000,5/15/2019 23:00,2860,cubic feet per second
4198000,5/15/2019 23:15,2860,cubic feet per second
4198000,5/15/2019 23:30,2860,cubic feet per second
4198000,5/15/2019 23:45,2840,cubic feet per second
4198000,5/16/2019 0:00,2840,cubic feet per second
4198000,5/16/2019 0:15,2820,cubic feet per second
4198000,5/16/2019 0:30,2820,cubic feet per second
4198000,5/16/2019 0:45,2820,cubic feet per second
4198000,5/16/2019 1:00,2800,cubic feet per second
4198000,5/16/2019 1:15,2800,cubic feet per second
4198000,5/16/2019 1:30,2800,cubic feet per second
4198000,5/16/2019 1:45,2780,cubic feet per second
4198000,5/16/2019 2:00,2780,cubic feet per second
4198000,5/16/2019 2:15,2760,cubic feet per second
4198000,5/16/2019 2:30,2760,cubic feet per second
4198000,5/16/2019 2:45,2740,cubic feet per second
4198000,5/16/2019 3:00,2740,cubic feet per second
4198000,5/16/2019 3:15,2740,cubic feet per second
4198000,5/16/2019 3:30,2720,cubic feet per second
4198000,5/16/2019 3:45,2720,cubic feet per second
4198000,5/16/2019 4:00,2700,cubic feet per second
4198000,5/16/2019 4:15,2700,cubic feet per second
4198000,5/16/2019 4:30,2680,cubic feet per second
4198000,5/16/2019 4:45,2680,cubic feet per second
4198000,5/16/2019 5:00,2660,cubic feet per second
4198000,5/16/2019 5:15,2660,cubic feet per second
4198000,5/16/2019 5:30,2660,cubic feet per second
4198000,5/16/2019 5:45,2640,cubic feet per second
4198000,5/16/2019 6:00,2640,cubic feet per second
4198000,5/16/2019 6:15,2620,cubic feet per second
4198000,5/16/2019 6:30,2600,cubic feet per second
4198000,5/16/2019 6:45,2600,cubic feet per second
4198000,5/16/2019 7:00,2590,cubic feet per second
4198000,5/16/2019 7:15,2590,cubic feet per second
4198000,5/16/2019 7:30,2570,cubic feet per second
4198000,5/16/2019 7:45,2570,cubic feet per second
4198000,5/16/2019 8:00,2550,cubic feet per second
4198000,5/16/2019 8:15,2530,cubic feet per second
4198000,5/16/2019 8:30,2530,cubic feet per second
4198000,5/16/2019 8:45,2510,cubic feet per second
4198000,5/16/2019 9:00,2490,cubic feet per second
4198000,5/16/2019 9:15,2490,cubic feet per second
4198000,5/16/2019 9:30,2470,cubic feet per second
4198000,5/16/2019 9:45,2450,cubic feet per second
4198000,5/16/2019 10:00,2430,cubic feet per second
4198000,5/16/2019 10:15,2430,cubic feet per second
4198000,5/16/2019 10:30,2420,cubic feet per second
4198000,5/16/2019 10:45,2420,cubic feet per second
4198000,5/16/2019 11:00,2400,cubic feet per second
4198000,5/16/2019 11:15,2380,cubic feet per second
4198000,5/16/2019 11:30,2380,cubic feet per second
4198000,5/16/2019 11:45,2360,cubic feet per second
4198000,5/16/2019 12:00,2340,cubic feet per second
4198000,5/16/2019 12:15,2340,cubic feet per second
4198000,5/16/2019 12:30,2320,cubic feet per second
4198000,5/16/2019 12:45,2310,cubic feet per second
4198000,5/16/2019 13:00,2290,cubic feet per second
4198000,5/16/2019 13:15,2290,cubic feet per second
4198000,5/16/2019 13:30,2270,cubic feet per second
4198000,5/16/2019 13:45,2250,cubic feet per second
4198000,5/16/2019 14:00,2250,cubic feet per second
4198000,5/16/2019 14:15,2230,cubic feet per second
4198000,5/16/2019 14:30,2220,cubic feet per second
4198000,5/16/2019 14:45,2220,cubic feet per second
4198000,5/16/2019 15:00,2200,cubic feet per second
4198000,5/16/2019 15:15,2180,cubic feet per second
4198000,5/16/2019 15:30,2180,cubic feet per second
4198000,5/16/2019 15:45,2160,cubic feet per second
4198000,5/16/2019 16:00,2160,cubic feet per second
4198000,5/16/2019 16:15,2150,cubic feet per second
4198000,5/16/2019 16:30,2130,cubic feet per second
4198000,5/16/2019 16:45,2130,cubic feet per second
4198000,5/16/2019 17:00,2110,cubic feet per second
4198000,5/16/2019 17:15,2090,cubic feet per second
4198000,5/16/2019 17:30,2090,cubic feet per second
4198000,5/16/2019 17:45,2070,cubic feet per second
4198000,5/16/2019 18:00,2050,cubic feet per second
4198000,5/16/2019 18:15,2050,cubic feet per second
4198000,5/16/2019 18:30,2030,cubic feet per second
4198000,5/16/2019 18:45,2010,cubic feet per second
4198000,5/16/2019 19:00,2010,cubic feet per second
4198000,5/16/2019 19:15,1990,cubic feet per second
4198000,5/16/2019 19:30,1980,cubic feet per second
4198000,5/16/2019 19:45,1980,cubic feet per second
4198000,5/16/2019 20:00,1960,cubic feet per second
4198000,5/16/2019 20:15,1940,cubic feet per second
4198000,5/16/2019 20:30,1940,cubic feet per second
4198000,5/16/2019 20:45,1920,cubic feet per second
4198000,5/16/2019 21:00,1900,cubic feet per second
4198000,5/16/2019 21:15,1900,cubic feet per second
4198000,5/16/2019 21:30,1880,cubic feet per second
4198000,5/16/2019 21:45,1880,cubic feet per second
